dataset,trial_id,block,cue,cue_sample,cue_end_sample,cue_duration_s,next_cue_sample,record_stop_sample,target_sample,target_s,target_status,platform_end_sample,platform_sign,click_sample,click_side,response_sample,response_s,rt_s,response_status,correctness,correctness_reason,timeout,timeout_reason,n_platforms,n_clicks,cue_platform_disagree,valid_events,event_issue,horizon_s,gap_s,retained,end_s,behavior_duration_s,behavior_event,behavior_survival_eligible,eeg_administrative_cutoff,window_status,bound_reason,behavior_status,filter_start_sample,filter_stop_sample,filter_mode,reason,epoch_start_sample,epoch_end_exclusive,saturation_fraction,PTP,max_jump,past_slopes
B2,60,2,-1,134318,134370,0.203125,136490,228330,134886,2.21875,platform_onset_hypothesis,135204,1.0,135204.0,1.0,135204,3.4609375,1.2421875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,False,3.3609375,1.2421875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,91728,135404,causal,block_boundary_24s_buffer,134254,135179,,,,
B2,61,3,-1,136490,136542,0.203125,138639,228330,137058,2.21875,platform_onset_hypothesis,137353,1.0,137353.0,1.0,137353,3.37109375,1.15234375,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,False,3.27109375,1.15234375,1.0,True,False,response_minus_gap,configured_horizon,observed_click,135404,179440,causal,block_boundary_24s_buffer,136426,137328,,,,
B2,62,3,1,138639,138691,0.203125,140879,228330,139206,2.21484375,platform_onset_hypothesis,139591,-1.0,139591.0,-1.0,139591,3.71875,1.50390625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,False,3.61875,1.50390625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,135404,179440,causal,block_boundary_24s_buffer,138575,139566,,,,
B2,63,3,-1,140879,140931,0.203125,143127,228330,141446,2.21484375,platform_onset_hypothesis,141841,-1.0,141841.0,-1.0,141841,3.7578125,1.54296875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,False,3.6578125,1.54296875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,135404,179440,causal,block_boundary_24s_buffer,140815,141816,,,,
B2,64,3,-1,143127,143180,0.20703125,145292,228330,143695,2.21875,platform_onset_hypothesis,144008,-1.0,144008.0,-1.0,144008,3.44140625,1.22265625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.34140625,1.22265625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,135404,179440,causal,retained,143063,143983,0.0,623.0612149514882,12.048979784977575,"[[-294.4600740314308, -307.84411131820934, -369.30684249506464], [-173.90552845214637, -417.615661843068, -393.08471478692616], [36.33343536201854, 41.96475185068192, 52.31120330252686]]"
B2,65,3,1,145292,145344,0.203125,147452,228330,145859,2.21484375,platform_onset_hypothesis,146166,-1.0,146166.0,-1.0,146166,3.4140625,1.19921875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.3140625,1.19921875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,135404,179440,causal,retained,145228,146141,0.0,1190.9643785163898,12.351183167322915,"[[-3.7259758540869647, -33.24669115699984, 6.646452281202286], [-3.91566474952546, -17.06555711675977, 5.6494604890531965], [24.736845375835408, 23.827678615106457, 28.22570393577515]]"
B2,66,3,1,147452,147505,0.20703125,149653,228330,148020,2.21875,platform_onset_hypothesis,148368,1.0,148368.0,1.0,148368,3.578125,1.359375,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.478125,1.359375,1.0,True,False,response_minus_gap,configured_horizon,observed_click,135404,179440,causal,retained,147388,148343,0.0,1146.871380680975,11.287901845455508,"[[641.5273872235457, 2395.0161766920255, 2494.544577116294], [666.1923170002459, -568.6760456135611, -534.4989523245454], [-52.30658301123942, -41.78982967755728, -65.28611943920973]]"
B2,67,3,1,149653,149705,0.203125,151825,228330,150220,2.21484375,platform_onset_hypothesis,150541,-1.0,150541.0,-1.0,150541,3.46875,1.25390625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.36875,1.25390625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,135404,179440,causal,retained,149589,150516,0.0,785.2804304771607,14.201924393323779,"[[-5.374758335050274, 18.99234433825268, 52.854025865213885], [130.86552519236307, 20.78394059053906, 36.74600015488886], [47.44175094593005, 23.305698391116476, 0.0006169121593107008]]"
B2,68,3,1,151825,151878,0.20703125,154038,228330,152393,2.21875,platform_onset_hypothesis,152750,-1.0,152750.0,-1.0,152750,3.61328125,1.39453125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.51328125,1.39453125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,135404,179440,causal,retained,151761,152725,0.0,1235.725607250766,15.681995005546469,"[[722.4557986904548, 1187.3824046839638, 1152.9344461479036], [-146.9522306539389, -143.4649406522429, -193.27954380269543], [7.843613922432709, 25.838973715368226, 16.268857846910514]]"
B2,69,3,-1,154038,154090,0.203125,156234,228330,154605,2.21484375,platform_onset_hypothesis,154949,1.0,154949.0,1.0,154949,3.55859375,1.34375,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.45859375,1.34375,1.0,True,False,response_minus_gap,configured_horizon,observed_click,135404,179440,causal,retained,153974,154924,0.0,827.1961036687794,11.239560046235965,"[[-430.89865711439506, -539.6766127923418, -121.81391400905909], [387.556512368065, 455.11722470607765, 455.08401547485687], [30.116100619299523, 57.476300011335894, 26.624038122894078]]"
B2,70,3,-1,156234,156286,0.203125,158383,228330,156802,2.21875,platform_onset_hypothesis,157097,1.0,157097.0,1.0,157097,3.37109375,1.15234375,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.27109375,1.15234375,1.0,True,False,response_minus_gap,configured_horizon,observed_click,135404,179440,causal,retained,156170,157072,0.0,304.1680552636532,13.381593654462904,"[[-244.6926697706142, -338.7893772370051, -295.30269595187724], [108.75566200402818, -65.67139918106619, 105.61242236774183], [71.47528067237124, 46.11208632064941, 26.209638863314982]]"
B2,71,3,1,158383,158435,0.203125,160615,228330,158951,2.21875,platform_onset_hypothesis,159328,1.0,159328.0,1.0,159328,3.69140625,1.47265625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.59140625,1.47265625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,135404,179440,causal,retained,158319,159303,0.0,582.2839519320605,12.473203706909203,"[[211.00074102663393, -49.213742472972854, 76.15479576816938], [248.8513996413123, 356.2358939401812, 336.0945075588926], [25.86373683417667, 43.36116921973029, 32.94150545684005]]"
B2,72,3,1,160615,160668,0.20703125,162772,228330,161183,2.21875,platform_onset_hypothesis,161488,1.0,161488.0,1.0,161488,3.41015625,1.19140625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.31015625,1.19140625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,135404,179440,causal,retained,160551,161463,0.0,529.1813372694886,10.962979206724128,"[[-467.7028662882951, -1078.145487192792, -853.4263114513469], [246.0911114093238, 208.64182286768505, 251.51866192085797], [32.66819080723806, 53.42160450107089, 43.49543360935108]]"
B2,73,3,1,162772,162824,0.203125,164964,228330,163339,2.21484375,platform_onset_hypothesis,163678,1.0,163678.0,1.0,163678,3.5390625,1.32421875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.4390625,1.32421875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,135404,179440,causal,retained,162708,163653,0.0,419.11865609634833,11.38721877056355,"[[65.38295082203913, 138.2833521780314, 80.64768026519874], [-14.876369605063218, -78.07319911733606, -27.66180924011603], [12.351067297043256, 37.810730226848264, 21.077177604037015]]"
B2,74,3,-1,164964,165017,0.20703125,167161,228330,165532,2.21875,platform_onset_hypothesis,165874,1.0,165874.0,1.0,165874,3.5546875,1.3359375,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.4546875,1.3359375,1.0,True,False,response_minus_gap,configured_horizon,observed_click,135404,179440,causal,retained,164900,165849,0.0,380.44540838753414,8.909369582327372,"[[-568.238287955198, -898.6867213710873, -841.7527581829611], [216.07339356662152, 13.314141806653254, 147.00564215412675], [8.096758514376152, 31.647419220008683, 19.469965682327256]]"
B2,75,3,-1,167161,167214,0.20703125,169398,228330,167729,2.21875,platform_onset_hypothesis,168113,1.0,168113.0,1.0,168113,3.71875,1.5,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.61875,1.5,1.0,True,False,response_minus_gap,configured_horizon,observed_click,135404,179440,causal,retained,167097,168088,0.0,403.00584762720786,12.756186993918817,"[[-7.9215839829729475, -46.36130616529033, 7.102316378561341], [-9.827514573638297, -13.757415189508805, -55.8175049323921], [56.01646572036714, 66.62133426249048, 65.84662092419505]]"
B2,76,3,1,169398,169450,0.203125,171666,228330,169965,2.21484375,platform_onset_hypothesis,170382,-1.0,170382.0,-1.0,170382,3.84375,1.62890625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.74375,1.62890625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,135404,179440,causal,retained,169334,170357,0.0,500.6551842071085,12.655763456235064,"[[34.10211863456277, -4.620759223704027, 52.866688512644146], [-260.23437906911886, -206.2081863718954, -273.51655295139557], [31.467681801060998, 47.880818331082, 32.10459389093376]]"
B2,77,3,1,171666,171719,0.20703125,173803,228330,172234,2.21875,platform_onset_hypothesis,172515,-1.0,172515.0,-1.0,172515,3.31640625,1.09765625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.21640625,1.09765625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,135404,179440,causal,retained,171602,172490,0.0,224.1521382219941,12.735717477866345,"[[1.5382399839423897, -90.0756827480729, 2.2264274537691335], [52.43913622282995, 33.60131086997758, 97.50273635301005], [11.825108093751027, 25.061030240216738, 8.186043085256543]]"
B2,78,3,-1,173803,173855,0.203125,176015,228330,174370,2.21484375,platform_onset_hypothesis,174729,-1.0,174729.0,-1.0,174729,3.6171875,1.40234375,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,False,3.5171875,1.40234375,1.0,True,False,response_minus_gap,configured_horizon,observed_click,135404,179440,causal,block_boundary_24s_buffer,173739,174704,,,,
B2,79,3,-1,176015,176068,0.20703125,178336,228330,176583,2.21875,platform_onset_hypothesis,177051,1.0,177051.0,1.0,177051,4.046875,1.828125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,False,3.946875,1.828125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,135404,179440,causal,block_boundary_24s_buffer,175951,177026,,,,
B2,80,3,-1,178336,178388,0.203125,180544,228330,178903,2.21484375,platform_onset_hypothesis,179259,1.0,179259.0,1.0,179259,3.60546875,1.390625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,False,3.50546875,1.390625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,135404,179440,causal,block_boundary_24s_buffer,178272,179234,,,,
B2,81,4,1,180544,180596,0.203125,182721,228330,181111,2.21484375,platform_onset_hypothesis,181434,-1.0,181434.0,-1.0,181434,3.4765625,1.26171875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,False,3.3765625,1.26171875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,179440,228330,causal,block_boundary_24s_buffer,180480,181409,,,,
B2,82,4,-1,182721,182773,0.203125,184925,228330,183288,2.21484375,platform_onset_hypothesis,183639,-1.0,183639.0,-1.0,183639,3.5859375,1.37109375,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,False,3.4859375,1.37109375,1.0,True,False,response_minus_gap,configured_horizon,observed_click,179440,228330,causal,block_boundary_24s_buffer,182657,183614,,,,
B2,83,4,1,184925,184977,0.203125,187125,228330,185492,2.21484375,platform_onset_hypothesis,185842,-1.0,185842.0,-1.0,185842,3.58203125,1.3671875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,False,3.48203125,1.3671875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,179440,228330,causal,block_boundary_24s_buffer,184861,185817,,,,
B2,84,4,-1,187125,187177,0.203125,189338,228330,187693,2.21875,platform_onset_hypothesis,188047,-1.0,188047.0,-1.0,188047,3.6015625,1.3828125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.5015625,1.3828125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,179440,228330,causal,retained,187061,188022,0.0,364.4721997521928,10.451094233347163,"[[-77.11666782793252, -71.67523182604333, -62.305420830551974], [-94.48986247622409, -168.86637051702667, -118.77119904637358], [8.240573104843396, 27.708304335178646, 17.132765879424575]]"
B2,85,4,-1,189338,189390,0.203125,191590,228330,189905,2.21484375,platform_onset_hypothesis,190304,1.0,190304.0,1.0,190304,3.7734375,1.55859375,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.6734375,1.55859375,1.0,True,False,response_minus_gap,configured_horizon,observed_click,179440,228330,causal,retained,189274,190279,0.0,1005.9431422967392,14.212193028147112,"[[1230.3121539319345, 2845.6303829461976, 2500.266840801295], [-15.290211034162695, -624.1625853157875, -515.7575018324424], [-6.825675221022442, -6.979790998400879, -7.1428983835459725]]"
B2,86,4,1,191590,191642,0.203125,193775,228330,192158,2.21875,platform_onset_hypothesis,192487,1.0,192487.0,1.0,192487,3.50390625,1.28515625,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.40390625,1.28515625,1.0,True,False,response_minus_gap,configured_horizon,observed_click,179440,228330,causal,retained,191526,192462,0.0,353.73571059668836,10.769028343867319,"[[-150.40228235325856, -73.24354032251733, -140.30401553959962], [-312.8691022789256, -350.484103729204, -383.6828887149669], [47.18361672570865, 3.669151495820122, -0.8008439902605851]]"
B2,87,4,-1,193775,193827,0.203125,195927,228330,194342,2.21484375,platform_onset_hypothesis,194642,1.0,194642.0,1.0,194642,3.38671875,1.171875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.28671875,1.171875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,179440,228330,causal,retained,193711,194617,0.0,1051.3888941386138,14.234703604187587,"[[293.1483791067179, 219.56848027172828, 183.43745276593745], [367.96264603985253, 482.2258536508067, 505.26234868754], [14.746676659460359, 8.611334699903868, 13.743084335889408]]"
B2,88,4,1,195927,195979,0.203125,198084,228330,196495,2.21875,platform_onset_hypothesis,196797,1.0,196797.0,1.0,196797,3.3984375,1.1796875,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.2984375,1.1796875,1.0,True,False,response_minus_gap,configured_horizon,observed_click,179440,228330,causal,retained,195863,196772,0.0,1007.3530294690904,12.154571306452794,"[[749.3821579054593, 1126.3401274832354, 1214.1245290184738], [-192.27507219507498, -145.1502870676087, -247.82587596855785], [9.85312513327542, 6.116182344155728, 2.158758242349517]]"
B2,89,4,-1,198084,198136,0.203125,200264,228330,198651,2.21484375,platform_onset_hypothesis,198978,-1.0,198978.0,-1.0,198978,3.4921875,1.27734375,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.3921875,1.27734375,1.0,True,False,response_minus_gap,configured_horizon,observed_click,179440,228330,causal,retained,198020,198953,0.0,1300.6416877983456,14.185756458761091,"[[-739.4104893825095, -1038.0941304223077, -948.9453371054958], [-535.1664237939392, -523.0817438524762, -508.2526706149821], [43.61142517400373, -14.74129746799748, -16.462979429861548]]"
B2,90,4,1,200264,200316,0.203125,202445,228330,200832,2.21875,platform_onset_hypothesis,201157,1.0,201157.0,1.0,201157,3.48828125,1.26953125,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,False,True,none,2.0,0.1,True,3.38828125,1.26953125,1.0,True,False,response_minus_gap,configured_horizon,observed_click,179440,228330,causal,retained,200200,201132,0.0,700.4396642211036,10.964383420608272,"[[-485.31197190987086, -543.2632953250702, -467.78957298427235], [219.6301916919582, 356.2375345491447, 661.3993052765425], [15.19675659716765, -6.968515598887176, -13.43309820716687]]"
B2,91,4,-1,202445,202497,0.203125,204593,228330,203012,2.21484375,platform_onset_hypothesis,203306,1.0,203306.0,1.0,203306,3.36328125,1.1484375,explicit_click,,target_ground_truth_unavailable,,experimental_deadline_unavailable,1,1,True,True,none,2.0,0.1,True,3.26328125,1.1484375,1.0,True,False,response_minus_gap,configured_horizon,observed_click,179440,228330,causal,retained,202381,203281,0.0,1250.5505244878548,12.543445451125422,"[[-596.1625846091414, -1000.6784665459985, -760.5838598879], [-21.178401417606125, -139.77994672810985, -31.757474057528427], [70.25139390063765, 49.7872312035596, 52.02395144449095]]"
