dataset,fold,seed,level,stage,n_trials,V5_base,trend_strength,RMSE,normalized_RMSE,contrast_RMSE,positive_mean_error,latency_error_ms,latency_pairs,objective
VisualCogB_Task-1,4,2053,0.5,V4,19,V3,0.0,66.13393684495257,0.35499368728004255,33.10560665281458,17.787124456924857,50.78125,5,0.5393235210432332
VisualCogB_Task-1,4,2053,0.5,V5,19,V3,0.0,134.05189262516004,0.7195636298114294,26.60978050880972,28.45727637515363,121.09375,5,0.943734550641194
VisualCogB_Task-1,4,2053,1.0,预处理,19,V3,0.0,68.6070703717844,0.3682689712221467,70.32822521303031,24.39183354345448,67.1875,5,0.68795332590975
VisualCogB_Task-1,4,2053,1.0,V3,19,V3,0.0,134.79798084509042,0.7235684814937091,32.35329942570994,27.86720601858862,170.3125,5,0.9599870510518997
VisualCogB_Task-1,4,2053,1.0,V4,19,V3,0.0,78.02336789712001,0.41881376469000975,54.64978688107977,22.95456110008503,77.34375,5,0.6887037759810578
VisualCogB_Task-1,4,2053,1.0,V5,19,V3,0.0,134.79798084509042,0.7235684814937091,32.35329942570994,27.86720601858862,170.3125,5,0.9599870510518997
VisualCogB_Task-1,4,2053,2.0,预处理,19,V3,0.0,137.17107615511114,0.736306780384735,140.18648308291174,40.163737231703315,49.8046875,4,1.3281440928194084
VisualCogB_Task-1,4,2053,2.0,V3,19,V3,0.0,139.71707531085679,0.7499731923848093,51.20256190974727,28.373908464533358,125.0,5,1.0397011660657896
VisualCogB_Task-1,4,2053,2.0,V4,19,V3,0.0,109.97863827022557,0.5903432365309897,103.72514837415414,33.37515314994681,50.78125,4,1.0478822333955078
VisualCogB_Task-1,4,2053,2.0,V5,19,V3,0.0,139.71707531085679,0.7499731923848093,51.20256190974727,28.373908464533358,125.0,5,1.0397011660657896
VisualCogB_Task-1,5,2027,0.0,预处理,18,V3,0.0,1.3844429162313109e-14,8.667294145704358e-17,1.459287463128075e-14,2.7385501274087196e-15,0.0,4,1.494969025591164e-16
VisualCogB_Task-1,5,2027,0.0,V3,18,V3,0.0,103.00281837804896,0.644848346040403,52.090122657025205,5.633016165921824,1.3020833333333333,3,0.843168704645067
VisualCogB_Task-1,5,2027,0.0,V4,18,V3,0.0,102.83230499390696,0.6437808483206983,53.07190646378642,5.428077769791353,1.3020833333333333,3,0.8438914166409636
VisualCogB_Task-1,5,2027,0.0,V5,18,V3,0.0,103.00281837804896,0.644848346040403,52.090122657025205,5.633016165921824,1.3020833333333333,3,0.843168704645067
VisualCogB_Task-1,5,2027,0.5,预处理,18,V3,0.0,30.639542567806185,0.1918186187466008,30.673222227506546,7.695084435045902,77.1484375,4,0.3360083702021238
VisualCogB_Task-1,5,2027,0.5,V3,18,V3,0.0,103.79910719266348,0.6498335059919493,49.48355915368895,5.0447796222965104,49.8046875,4,0.8363120289708313
VisualCogB_Task-1,5,2027,0.5,V4,18,V3,0.0,103.79498956371081,0.6498077276078085,50.362300867774536,5.2241438599396295,49.8046875,4,0.8401598368509124
VisualCogB_Task-1,5,2027,0.5,V5,18,V3,0.0,103.79910719266348,0.6498335059919493,49.48355915368895,5.0447796222965104,49.8046875,4,0.8363120289708313
VisualCogB_Task-1,5,2027,1.0,预处理,18,V3,0.0,61.083700502149476,0.3824140335099103,61.02896696817014,14.890071187330783,111.328125,4,0.6666688960817413
VisualCogB_Task-1,5,2027,1.0,V3,18,V3,0.0,106.85090456440156,0.6689392597820334,52.31618683966035,4.352466697227816,61.197916666666664,3,0.8599503848955188
VisualCogB_Task-1,5,2027,1.0,V4,18,V3,0.0,106.95578848735168,0.669595884768666,52.76073407897862,4.706825121350832,61.197916666666664,3,0.8642170103225477
VisualCogB_Task-1,5,2027,1.0,V5,18,V3,0.0,106.85090456440156,0.6689392597820334,52.31618683966035,4.352466697227816,61.197916666666664,3,0.8599503848955188
VisualCogB_Task-1,5,2027,2.0,预处理,18,V3,0.0,120.59411963564567,0.7549785512064897,118.8121490434538,28.180349239480183,114.2578125,4,1.3033126782466946
VisualCogB_Task-1,5,2027,2.0,V3,18,V3,0.0,111.11414412438481,0.6956292380012612,56.38909486724279,8.487848132307095,38.0859375,4,0.9252790911020757
VisualCogB_Task-1,5,2027,2.0,V4,18,V3,0.0,112.31630573983449,0.7031553614763563,57.839837304322884,9.411225843270772,28.645833333333332,3,0.9431271944702271
VisualCogB_Task-1,5,2027,2.0,V5,18,V3,0.0,111.11414412438481,0.6956292380012612,56.38909486724279,8.487848132307095,38.0859375,4,0.9252790911020757
VisualCogB_Task-1,5,2039,0.0,预处理,18,V3,0.0,1.3844429162313109e-14,8.667294145704358e-17,1.459287463128075e-14,2.7385501274087196e-15,0.0,4,1.494969025591164e-16
VisualCogB_Task-1,5,2039,0.0,V3,18,V3,0.0,103.00281837804896,0.644848346040403,52.090122657025205,5.633016165921824,1.3020833333333333,3,0.843168704645067
VisualCogB_Task-1,5,2039,0.0,V4,18,V3,0.0,102.83230499390696,0.6437808483206983,53.07190646378642,5.428077769791353,1.3020833333333333,3,0.8438914166409636
VisualCogB_Task-1,5,2039,0.0,V5,18,V3,0.0,103.00281837804896,0.644848346040403,52.090122657025205,5.633016165921824,1.3020833333333333,3,0.843168704645067
VisualCogB_Task-1,5,2039,0.5,预处理,18,V3,0.0,28.158886694664602,0.17628849188133763,27.73612553245736,5.898668061845076,69.01041666666667,3,0.3000379570107854
VisualCogB_Task-1,5,2039,0.5,V3,18,V3,0.0,107.00485714935309,0.6699030787467753,56.209468254915016,5.322020104071217,1.953125,2,0.8791710145093368
VisualCogB_Task-1,5,2039,0.5,V4,18,V3,0.0,106.90715301389665,0.6692914027640935,56.492383872661584,5.46358560438075,1.953125,2,0.880331203759969
VisualCogB_Task-1,5,2039,0.5,V5,18,V3,0.0,107.00485714935309,0.6699030787467753,56.209468254915016,5.322020104071217,1.953125,2,0.8791710145093368
VisualCogB_Task-1,5,2039,1.0,预处理,18,V3,0.0,56.63036876724656,0.35453398470307707,56.28932465991841,7.774097752121254,105.46875,2,0.5794031037764998
VisualCogB_Task-1,5,2039,1.0,V3,18,V3,0.0,109.60687816185921,0.6861930111262813,55.48753334658991,5.108634785500886,13.671875,2,0.891865215807183
VisualCogB_Task-1,5,2039,1.0,V4,18,V3,0.0,109.92409628644903,0.6881789527363933,56.50551590602288,5.145930355312305,59.895833333333336,3,0.89727118200428
VisualCogB_Task-1,5,2039,1.0,V5,18,V3,0.0,109.60687816185921,0.6861930111262813,55.48753334658991,5.108634785500886,13.671875,2,0.891865215807183
VisualCogB_Task-1,5,2039,2.0,预处理,18,V3,0.0,113.39303189072959,0.709896197197907,111.20639163800645,11.343196065336713,125.0,2,1.129013564661993
VisualCogB_Task-1,5,2039,2.0,V3,18,V3,0.0,113.20603344436661,0.7087254948739501,55.436207689143444,4.633217554701933,49.479166666666664,3,0.9112606917262818
VisualCogB_Task-1,5,2039,2.0,V4,18,V3,0.0,113.2480102957199,0.7089882906264683,55.53359533532025,4.106252055778748,49.479166666666664,3,0.9085292713595082
VisualCogB_Task-1,5,2039,2.0,V5,18,V3,0.0,113.20603344436661,0.7087254948739501,55.436207689143444,4.633217554701933,49.479166666666664,3,0.9112606917262818
VisualCogB_Task-1,5,2053,0.0,预处理,18,V3,0.0,1.3844429162313109e-14,8.667294145704358e-17,1.459287463128075e-14,2.7385501274087196e-15,0.0,4,1.494969025591164e-16
VisualCogB_Task-1,5,2053,0.0,V3,18,V3,0.0,103.00281837804896,0.644848346040403,52.090122657025205,5.633016165921824,1.3020833333333333,3,0.843168704645067
VisualCogB_Task-1,5,2053,0.0,V4,18,V3,0.0,102.83230499390696,0.6437808483206983,53.07190646378642,5.428077769791353,1.3020833333333333,3,0.8438914166409636
VisualCogB_Task-1,5,2053,0.0,V5,18,V3,0.0,103.00281837804896,0.644848346040403,52.090122657025205,5.633016165921824,1.3020833333333333,3,0.843168704645067
VisualCogB_Task-1,5,2053,0.5,预处理,18,V3,0.0,27.329320738735856,0.17109500064453784,22.559337469390357,8.08846756178127,36.1328125,4,0.2923490677985837
VisualCogB_Task-1,5,2053,0.5,V3,18,V3,0.0,104.42220613300341,0.6537344120780624,50.85357540456383,5.519004864704446,14.6484375,4,0.8474703065706665
VisualCogB_Task-1,5,2053,0.5,V4,18,V3,0.0,104.46145057290349,0.6539801015898578,51.47672059058828,5.634667505921045,14.6484375,4,0.8503906989546829
VisualCogB_Task-1,5,2053,0.5,V5,18,V3,0.0,104.42220613300341,0.6537344120780624,50.85357540456383,5.519004864704446,14.6484375,4,0.8474703065706665
VisualCogB_Task-1,5,2053,1.0,预处理,18,V3,0.0,54.84475829441277,0.3433551841788705,44.28984600189154,15.957630280618979,45.8984375,4,0.5818959236502244
VisualCogB_Task-1,5,2053,1.0,V3,18,V3,0.0,106.17468329067273,0.6647057817395112,56.49014302866805,6.392590444702159,75.1953125,4,0.881554595943911
VisualCogB_Task-1,5,2053,1.0,V4,18,V3,0.0,106.43158970577328,0.6663141423598654,57.50429066279195,6.740821108663515,75.1953125,4,0.8885175836379099
VisualCogB_Task-1,5,2053,1.0,V5,18,V3,0.0,106.17468329067273,0.6647057817395112,56.49014302866805,6.392590444702159,75.1953125,4,0.881554595943911
VisualCogB_Task-1,5,2053,2.0,预处理,18,V3,0.0,109.57329747413488,0.6859827794910802,87.06693063138823,34.75334884134719,47.8515625,4,1.176096772689338
VisualCogB_Task-1,5,2053,2.0,V3,18,V3,0.0,108.59556173960416,0.6798616725038651,53.76454124348495,6.470985795582603,88.8671875,4,0.8886694757703151
VisualCogB_Task-1,5,2053,2.0,V4,18,V3,0.0,108.9009104091457,0.6817733054826521,55.59804038917927,6.297887438213205,88.8671875,4,0.8952367314192675
VisualCogB_Task-1,5,2053,2.0,V5,18,V3,0.0,108.59556173960416,0.6798616725038651,53.76454124348495,6.470985795582603,88.8671875,4,0.8886694757703151
VisualCogB_Task-2,1,2027,0.0,预处理,19,V3,0.15,1.8342993433467015e-14,8.632454766416588e-17,1.3481600519334531e-14,5.921189464667502e-15,0.0,6,1.459135422002076e-16
VisualCogB_Task-2,1,2027,0.0,V3,19,V3,0.15,183.15139667215703,0.8619346416456648,75.40235463756154,68.5885412806657,103.90625,5,1.3621480835099598
VisualCogB_Task-2,1,2027,0.0,V4,19,V3,0.15,82.40455379504203,0.38780670437605325,52.146429372669665,28.85301797006494,65.75520833333333,6,0.6462968033971626
VisualCogB_Task-2,1,2027,0.0,V5,19,V3,0.15,208.76474506609333,0.9824744391596918,75.72430484938084,78.58420138802654,129.8828125,4,1.5304863466209835
VisualCogB_Task-2,1,2027,0.5,预处理,19,V3,0.15,66.723831880598,0.31401115779736677,41.560124092797814,18.463365200080386,46.875,6,0.49869590503513667
VisualCogB_Task-2,1,2027,0.5,V3,19,V3,0.15,184.48879134988536,0.8682285974834683,79.28286588894768,64.55905326272124,129.6875,5,1.3586098360118906
VisualCogB_Task-2,1,2027,0.5,V4,19,V3,0.15,93.55062226956521,0.44026157346745926,54.83642176004729,24.958705311278283,93.09895833333333,6,0.6867542527925629
VisualCogB_Task-2,1,2027,0.5,V5,19,V3,0.15,204.4086460644536,0.9619740624212479,84.22116102768902,71.45343291336644,129.6875,5,1.4964212956708054
VisualCogB_Task-2,1,2027,1.0,预处理,19,V3,0.15,132.7160107071093,0.624579059772273,82.35093894756498,35.07588493022853,57.291666666666664,6,0.9834279958296045
VisualCogB_Task-2,1,2027,1.0,V3,19,V3,0.15,187.11791387109145,0.8806015950108347,84.15745216641011,61.024662119428235,80.46875,5,1.3658197455552499
VisualCogB_Task-2,1,2027,1.0,V4,19,V3,0.15,117.01809726672958,0.5507026076039162,71.42931491496144,22.312499150287085,119.140625,6,0.8237860639422904
VisualCogB_Task-2,1,2027,1.0,V5,19,V3,0.15,201.49929829317398,0.9482822878881317,95.50097553830892,62.68165650935301,75.78125,5,1.4679905316381936
VisualCogB_Task-2,1,2027,2.0,预处理,19,V3,0.15,264.87255543420855,1.24652519881473,166.99116913589128,65.59319730977182,61.197916666666664,6,1.9481566802889556
VisualCogB_Task-2,1,2027,2.0,V3,19,V3,0.15,190.345103185664,0.8957891737894882,75.50232710541991,65.88506912771147,91.14583333333333,6,1.3835149607612538
VisualCogB_Task-2,1,2027,2.0,V4,19,V3,0.15,174.69437817681214,0.8221347966069509,118.57281211193272,34.75085633988543,123.69791666666667,6,1.2646865627264054
VisualCogB_Task-2,1,2027,2.0,V5,19,V3,0.15,199.16994326597407,0.937320035745283,100.09125810614327,55.56418097177227,91.14583333333333,6,1.4343337381358414
VisualCogB_Task-2,1,2039,0.0,预处理,19,V3,0.15,1.8342993433467015e-14,8.632454766416588e-17,1.3481600519334531e-14,5.921189464667502e-15,0.0,6,1.459135422002076e-16
VisualCogB_Task-2,1,2039,0.0,V3,19,V3,0.15,183.15139667215703,0.8619346416456648,75.40235463756154,68.5885412806657,103.90625,5,1.3621480835099598
VisualCogB_Task-2,1,2039,0.0,V4,19,V3,0.15,82.40455379504203,0.38780670437605325,52.146429372669665,28.85301797006494,65.75520833333333,6,0.6462968033971626
VisualCogB_Task-2,1,2039,0.0,V5,19,V3,0.15,208.76474506609333,0.9824744391596918,75.72430484938084,78.58420138802654,129.8828125,4,1.5304863466209835
VisualCogB_Task-2,1,2039,0.5,预处理,19,V3,0.15,74.60132066818477,0.35108365955584536,48.187717685506826,19.62187148313856,0.0,6,0.556815655256506
VisualCogB_Task-2,1,2039,0.5,V3,19,V3,0.15,186.41030142600823,0.877271477466776,51.38540842049706,59.937157487280956,114.58333333333333,6,1.2802569064479365
VisualCogB_Task-2,1,2039,0.5,V4,19,V3,0.15,95.98282326841817,0.451707832324601,58.94695294990853,26.75443312649145,74.86979166666667,6,0.7163237948201501
VisualCogB_Task-2,1,2039,0.5,V5,19,V3,0.15,206.72965331157607,0.9728970288094678,38.355600144893806,67.49621395206508,114.58333333333333,6,1.3807963764291642
VisualCogB_Task-2,1,2039,1.0,预处理,19,V3,0.15,149.25046056601752,0.7023923627167045,97.02686665934145,37.84750890605205,34.505208333333336,6,1.1088183531849811
VisualCogB_Task-2,1,2039,1.0,V3,19,V3,0.15,188.42333098287423,0.8867450602034955,59.22789878087899,66.06157380910041,97.00520833333333,6,1.337006697852222
VisualCogB_Task-2,1,2039,1.0,V4,19,V3,0.15,120.08134418894207,0.565118651850063,86.08704951086679,32.136108112064655,24.739583333333332,6,0.9189239249307382
VisualCogB_Task-2,1,2039,1.0,V5,19,V3,0.15,207.54928975025547,0.9767543460502283,30.139962390597155,68.14938911874583,97.00520833333333,6,1.3683956844889986
VisualCogB_Task-2,1,2039,2.0,预处理,19,V3,0.15,298.9094292972662,1.4067072187662777,194.7101699726711,61.864951689306984,35.15625,6,2.1560177222536505
VisualCogB_Task-2,1,2039,2.0,V3,19,V3,0.15,194.18991554866926,0.9138833681364406,65.97652456808818,65.42007961129572,93.09895833333333,6,1.3770060111940596
VisualCogB_Task-2,1,2039,2.0,V4,19,V3,0.15,191.84171271132908,0.9028324157118892,149.05319338764355,49.109105862028,41.40625,5,1.4846783470745666
VisualCogB_Task-2,1,2039,2.0,V5,19,V3,0.15,222.3406476592225,1.0463644282574605,21.202477856283085,54.26655308946618,93.09895833333333,6,1.3516408175340595
VisualCogB_Task-2,1,2053,0.0,预处理,19,V3,0.15,1.8342993433467015e-14,8.632454766416588e-17,1.3481600519334531e-14,5.921189464667502e-15,0.0,6,1.459135422002076e-16
VisualCogB_Task-2,1,2053,0.0,V3,19,V3,0.15,183.15139667215703,0.8619346416456648,75.40235463756154,68.5885412806657,103.90625,5,1.3621480835099598
VisualCogB_Task-2,1,2053,0.0,V4,19,V3,0.15,82.40455379504203,0.38780670437605325,52.146429372669665,28.85301797006494,65.75520833333333,6,0.6462968033971626
VisualCogB_Task-2,1,2053,0.0,V5,19,V3,0.15,208.76474506609333,0.9824744391596918,75.72430484938084,78.58420138802654,129.8828125,4,1.5304863466209835
VisualCogB_Task-2,1,2053,0.5,预处理,19,V3,0.15,73.01358417003863,0.34361156207570975,53.949112911244434,28.8774871001589,38.411458333333336,6,0.6064586493605685
VisualCogB_Task-2,1,2053,0.5,V3,19,V3,0.15,187.38167210411484,0.8818428760613367,61.02919742135812,73.57134583592149,85.9375,5,1.3716850664199285
VisualCogB_Task-2,1,2053,0.5,V4,19,V3,0.15,101.17352267938736,0.47613594872435017,52.46480596694757,42.8482289366255,77.47395833333333,6,0.8012385185141369
VisualCogB_Task-2,1,2053,0.5,V5,19,V3,0.15,208.1762997720209,0.9797051379537486,49.129722706643015,86.34033429462498,85.9375,5,1.5016396238728902
VisualCogB_Task-2,1,2053,1.0,预处理,19,V3,0.15,146.36794955431787,0.6888268855155867,108.01570838884926,53.511427395004084,39.0625,6,1.1948268130655364
VisualCogB_Task-2,1,2053,1.0,V3,19,V3,0.15,192.0939981134177,0.9040197041060418,73.14715643464122,67.75059711752829,82.03125,5,1.3949830399913878
VisualCogB_Task-2,1,2053,1.0,V4,19,V3,0.15,133.455356411821,0.6280585182237074,76.04362140813014,48.10589357408492,46.09375,5,1.0333868600852496
VisualCogB_Task-2,1,2053,1.0,V5,19,V3,0.15,209.36947259035566,0.9853203666895338,50.3180176608871,84.11814733810047,103.515625,4,1.4995930839803118
VisualCogB_Task-2,1,2053,2.0,预处理,19,V3,0.15,292.8873307319087,1.3783664282334183,214.8404998226961,68.94028829470301,58.59375,4,2.208342393806703
VisualCogB_Task-2,1,2053,2.0,V3,19,V3,0.15,197.44944081135807,0.9292231241540247,83.23373863362777,63.56648959081661,113.93229166666667,6,1.4242298913119096
VisualCogB_Task-2,1,2053,2.0,V4,19,V3,0.15,197.24973268703997,0.9282832713672291,145.00735914243495,56.390789936942554,50.78125,5,1.5348776539614915
VisualCogB_Task-2,1,2053,2.0,V5,19,V3,0.15,216.06226580249128,1.0168175347359059,42.92499868209507,86.48994811404252,141.6015625,4,1.5248559980108123
VisualCogB_Task-2,2,2027,0.0,预处理,19,V3,0.15,1.7942561386197944e-14,8.738230434093989e-17,1.480862048843045e-14,7.105427357601002e-15,0.0,6,1.5804636839170548e-16
VisualCogB_Task-2,2,2027,0.0,V3,19,V3,0.15,166.39817986953162,0.8103779656745526,32.232452630601514,47.51923375588567,143.88020833333334,6,1.120289857245037
VisualCogB_Task-2,2,2027,0.0,V4,19,V3,0.15,74.48907545994375,0.36277022671484443,10.417559711983014,24.63313402209694,0.6510416666666666,6,0.508103724228591
VisualCogB_Task-2,2,2027,0.0,V5,19,V3,0.15,196.39633047921734,0.9564723537510126,42.25810341373877,57.663262813138,128.90625,5,1.3401998416452756
VisualCogB_Task-2,2,2027,0.5,预处理,19,V3,0.15,75.20731662166295,0.3662681424489835,46.91056027253698,22.546050981232998,45.572916666666664,6,0.590299830527251
VisualCogB_Task-2,2,2027,0.5,V3,19,V3,0.15,173.98649744404347,0.8473339309606329,42.02892626986378,45.95535750815713,128.90625,5,1.173484535834367
VisualCogB_Task-2,2,2027,0.5,V4,19,V3,0.15,82.93083691612352,0.4038825602808286,37.7591846013748,18.910947930927012,103.515625,6,0.5879267676071945
VisualCogB_Task-2,2,2027,0.5,V5,19,V3,0.15,207.42939427519448,1.010204622945014,50.29191906165865,59.83778921623533,128.90625,5,1.4240850961511624
VisualCogB_Task-2,2,2027,1.0,预处理,19,V3,0.15,150.40958226829997,0.7325116860780195,95.03181981964524,44.47682906767056,95.703125,6,1.1805267348475605
VisualCogB_Task-2,2,2027,1.0,V3,19,V3,0.15,175.96465655875818,0.8569677896988714,49.75151344968369,49.38179240987618,118.75,5,1.2186104570102196
VisualCogB_Task-2,2,2027,1.0,V4,19,V3,0.15,106.64457722716163,0.5193711590555345,70.36971430809915,26.74714319596858,119.140625,6,0.8209870090194868
VisualCogB_Task-2,2,2027,1.0,V5,19,V3,0.15,214.54506035468185,1.0448587219648207,56.74887438128899,62.77942829847938,134.765625,4,1.488788361918616
VisualCogB_Task-2,2,2027,2.0,预处理,19,V3,0.15,300.97675628382433,1.465790861798191,192.03870159949312,88.035846505003,173.17708333333334,6,2.3621605004601
VisualCogB_Task-2,2,2027,2.0,V3,19,V3,0.15,179.08029523133933,0.8721413026017346,54.97650426197492,56.11270238542793,139.84375,5,1.2792874114268624
VisualCogB_Task-2,2,2027,2.0,V4,19,V3,0.15,174.73779564657002,0.8509928382242568,137.21555915782253,50.25223145691556,93.75,6,1.4298545422332272
VisualCogB_Task-2,2,2027,2.0,V5,19,V3,0.15,232.17216211399247,1.1307047022252337,67.71973282132242,66.43721071192275,106.4453125,4,1.6191628174848576
VisualCogB_Task-2,2,2039,0.0,预处理,19,V3,0.15,1.7942561386197944e-14,8.738230434093989e-17,1.480862048843045e-14,7.105427357601002e-15,0.0,6,1.5804636839170548e-16
VisualCogB_Task-2,2,2039,0.0,V3,19,V3,0.15,166.39817986953162,0.8103779656745526,32.232452630601514,47.51923375588567,143.88020833333334,6,1.120289857245037
VisualCogB_Task-2,2,2039,0.0,V4,19,V3,0.15,74.48907545994375,0.36277022671484443,10.417559711983014,24.63313402209694,0.6510416666666666,6,0.508103724228591
VisualCogB_Task-2,2,2039,0.0,V5,19,V3,0.15,196.39633047921734,0.9564723537510126,42.25810341373877,57.663262813138,128.90625,5,1.3401998416452756
VisualCogB_Task-2,2,2039,0.5,预处理,19,V3,0.15,78.32051690344774,0.38142978011273865,40.9276271264209,17.123281374406403,1.953125,6,0.5644831858353547
VisualCogB_Task-2,2,2039,0.5,V3,19,V3,0.15,175.23204815413996,0.8533999038660091,45.31231345903749,45.37968929420964,29.947916666666668,6,1.1847421729754777
VisualCogB_Task-2,2,2039,0.5,V4,19,V3,0.15,94.96790643654992,0.46250445096674003,18.11528362147037,10.136332700220924,1.3020833333333333,6,0.5559812788358525
VisualCogB_Task-2,2,2039,0.5,V5,19,V3,0.15,211.97069197875248,1.0323212566570976,57.2459007276262,50.13183035788262,29.947916666666668,6,1.4158659507062374
VisualCogB_Task-2,2,2039,1.0,预处理,19,V3,0.15,156.34277241085837,0.7614069934753523,82.6220509367515,31.584610209807035,32.552083333333336,6,1.1164169881384953
VisualCogB_Task-2,2,2039,1.0,V3,19,V3,0.15,184.07974111445765,0.8964891697925781,47.62034032131806,54.60762744666499,29.947916666666668,6,1.2783927179415324
VisualCogB_Task-2,2,2039,1.0,V4,19,V3,0.15,125.81459862930448,0.6127313325741794,39.08025615033851,14.509793501311092,31.901041666666668,6,0.7785583037595697
VisualCogB_Task-2,2,2039,1.0,V5,19,V3,0.15,229.1953387905028,1.1162072357808677,64.56171381847437,50.531545569402965,24.21875,5,1.5195130069490461
VisualCogB_Task-2,2,2039,2.0,预处理,19,V3,0.15,312.61206074346666,1.522456111174128,167.92299898718957,55.96207952733002,64.0625,5,2.2038997748355116
VisualCogB_Task-2,2,2039,2.0,V3,19,V3,0.15,190.14053468134142,0.9260059203060493,59.30785047612919,56.82367837145265,58.59375,6,1.3471616357377834
VisualCogB_Task-2,2,2039,2.0,V4,19,V3,0.15,195.22877370496917,0.9507862201390546,84.72505845101712,15.442057383005567,58.59375,5,1.2323010981214637
VisualCogB_Task-2,2,2039,2.0,V5,19,V3,0.15,258.5340744536057,1.2590901984477099,94.6598455010037,39.46710048931069,49.21875,5,1.6818015236246835
VisualCogB_Task-2,2,2053,0.0,预处理,19,V3,0.15,1.7942561386197944e-14,8.738230434093989e-17,1.480862048843045e-14,7.105427357601002e-15,0.0,6,1.5804636839170548e-16
VisualCogB_Task-2,2,2053,0.0,V3,19,V3,0.15,166.39817986953162,0.8103779656745526,32.232452630601514,47.51923375588567,143.88020833333334,6,1.120289857245037
VisualCogB_Task-2,2,2053,0.0,V4,19,V3,0.15,74.48907545994375,0.36277022671484443,10.417559711983014,24.63313402209694,0.6510416666666666,6,0.508103724228591
VisualCogB_Task-2,2,2053,0.0,V5,19,V3,0.15,196.39633047921734,0.9564723537510126,42.25810341373877,57.663262813138,128.90625,5,1.3401998416452756
VisualCogB_Task-2,2,2053,0.5,预处理,19,V3,0.15,69.9555139907973,0.34069126933978156,18.12693019652398,15.350997345982739,17.578125,6,0.4595924641973073
VisualCogB_Task-2,2,2053,0.5,V3,19,V3,0.15,176.33736088697006,0.8587829019526909,53.54600535261964,56.06536469639508,125.78125,5,1.2622151250931664
VisualCogB_Task-2,2,2053,0.5,V4,19,V3,0.15,87.97157133194206,0.42843150729815527,19.46621455056044,13.95055203929351,17.578125,6,0.5437736082160975
VisualCogB_Task-2,2,2053,0.5,V5,19,V3,0.15,205.59001618181313,1.0012466434852056,60.547960899711555,63.54244643623969,164.0625,5,1.4581432587391705
VisualCogB_Task-2,2,2053,1.0,预处理,19,V3,0.15,138.23182112085388,0.6732046112477801,36.7833596421994,28.32472733719928,17.578125,6,0.9007188005631309
VisualCogB_Task-2,2,2053,1.0,V3,19,V3,0.15,182.84064477385408,0.8904546303970124,52.268984749172404,52.3585122673822,139.84375,5,1.2727244453151545
VisualCogB_Task-2,2,2053,1.0,V4,19,V3,0.15,110.88434641185873,0.5400193147596319,35.750209620375784,13.642520870544585,28.645833333333332,6,0.6935137183767278
VisualCogB_Task-2,2,2053,1.0,V5,19,V3,0.15,213.33586403958216,1.0389697990769624,56.84075362233025,60.141004742926015,139.97395833333334,6,1.4702737489002342
VisualCogB_Task-2,2,2053,2.0,预处理,19,V3,0.15,276.7056906853247,1.3475880258063102,73.51048146497502,56.4723661040857,26.041666666666668,6,1.8016170207878999
VisualCogB_Task-2,2,2053,2.0,V3,19,V3,0.15,194.1874113790539,0.9457146677707113,49.10234925257424,49.17109813705019,116.53645833333333,6,1.3047504785812656
VisualCogB_Task-2,2,2053,2.0,V4,19,V3,0.15,171.1307315099048,0.8334260277013272,59.598597024334985,22.48924955756551,78.125,6,1.0880771738019048
VisualCogB_Task-2,2,2053,2.0,V5,19,V3,0.15,233.9375707074849,1.1393024418501534,59.3858088061908,51.85281777468385,116.53645833333333,6,1.5364393366148965
VisualCogB_Task-2,3,2027,0.0,预处理,18,V3,0.15,1.1152928859305201e-14,4.7691002957894044e-17,1.2150818817390729e-14,1.924386576016938e-15,0.0,5,8.189890464742665e-17
VisualCogB_Task-2,3,2027,0.0,V3,18,V3,0.15,219.31580336451694,0.9378155961466142,42.15708689662245,19.839264702741797,62.5,5,1.1127841030006946
VisualCogB_Task-2,3,2027,0.0,V4,18,V3,0.15,219.45943612131364,0.9384297837125581,42.55978767504834,19.984738468330665,62.5,5,1.114881344211217
VisualCogB_Task-2,3,2027,0.0,V5,18,V3,0.15,250.28506519345822,1.0702431563076897,53.1848626411488,24.358450667186627,125.0,4,1.2881140576860561
VisualCogB_Task-2,3,2027,0.5,预处理,18,V3,0.15,81.21557846088903,0.34728567190436005,81.73483554499518,16.474270148326784,71.2890625,4,0.5924842778258038
VisualCogB_Task-2,3,2027,0.5,V3,18,V3,0.15,221.60590839973494,0.9476083068673813,51.106410604378034,20.258520733211906,60.15625,5,1.1435036801295977
VisualCogB_Task-2,3,2027,0.5,V4,18,V3,0.15,221.55690008473084,0.9473987425703875,49.61858276068795,19.447711504588256,60.15625,5,1.1366459692064514
VisualCogB_Task-2,3,2027,0.5,V5,18,V3,0.15,258.34815519092894,1.1047217093200952,71.29291506353856,26.317741836594575,89.84375,4,1.3696866214646415
VisualCogB_Task-2,3,2027,1.0,预处理,18,V3,0.15,162.20674090919974,0.6936117192244798,162.91989854817328,30.023238286224018,46.875,3,1.17032461632669
VisualCogB_Task-2,3,2027,1.0,V3,18,V3,0.15,223.65712810837852,0.9563795208172123,65.81846175817385,27.689251238057654,44.53125,5,1.2155044938489752
VisualCogB_Task-2,3,2027,1.0,V4,18,V3,0.15,223.7968655233766,0.9569770515247127,65.4429739551333,27.49265291347395,44.53125,5,1.2144585400087664
