dataset,origin,held_block,method,alpha,gate,level,weight,contrast_normalized,RMSE,normalized_RMSE,contrast_RMSE,positive_mean_error,latency_error_ms,latency_pairs,objective
A1,semisynthetic,2,gated,0.05,0.0,1.0,0.25,0.31587092000020767,30.86168949433893,0.3192298001709617,30.53696819067935,3.46899818548579,41.015625,2,0.5130481821915593
A1,semisynthetic,2,gated,0.05,1.0,1.0,0.25,0.3183473785737327,31.261702430842323,0.32336748841415397,30.77638097576643,3.4424678450658015,41.015625,2,0.5181496729027136
A1,semisynthetic,2,gated,0.05,2.0,1.0,0.25,0.3199428271282987,31.346444326755535,0.32424404893114855,30.930621707267182,3.421777701203888,41.015625,2,0.5196099412060353
A1,semisynthetic,2,gated,0.1,0.0,1.0,0.25,0.3126641208952831,30.54026719340668,0.315905044508576,30.226949394834147,3.5175653012112016,41.015625,2,0.5086223996887026
A1,semisynthetic,2,gated,0.1,1.0,1.0,0.25,0.31682081073298407,31.214767760189655,0.32288200152801677,30.628799319329605,3.4634956026925523,41.015625,2,0.5171184108254784
A1,semisynthetic,2,gated,0.1,2.0,1.0,0.25,0.3196989415817954,31.3558462782967,0.32434130164676067,30.90704395855979,3.4217747217726053,41.015625,2,0.5195852203294982
A1,semisynthetic,2,gated,0.15,0.0,1.0,0.25,0.3106041196923522,30.37822116894572,0.31422885889285784,30.02779781985972,3.566915860188035,41.015625,2,0.5064266900312481
A1,semisynthetic,2,gated,0.15,1.0,1.0,0.25,0.31561494577371774,31.196911038345803,0.3226972936316144,30.51222176320843,3.484523360319303,41.015625,2,0.516548279178719
A1,semisynthetic,2,gated,0.15,2.0,1.0,0.25,0.3194584133225303,31.36578976661834,0.32444415595713477,30.88379077715856,3.4217717423413223,41.015625,2,0.5195677796913418
A1,semisynthetic,2,gated,0.25,0.0,1.0,0.25,0.3100032408907002,30.53991161928733,0.3159013664903947,29.9697075820737,3.669580694535162,41.015625,2,0.5088607115782197
A1,semisynthetic,2,gated,0.25,1.0,1.0,0.25,0.31417911356540007,31.24854966314064,0.3232314376834941,30.373412016263316,3.527202381067561,41.015625,2,0.5168059740547964
A1,semisynthetic,2,gated,0.25,2.0,1.0,0.25,0.3189874589379262,31.38729926686859,0.3246666477772253,30.83826104285473,3.4217657834787576,41.015625,2,0.5195547326813349
A1,semisynthetic,2,shrink,0.0,0.0,2.0,0.25,0.6407177406676461,62.71420609204969,0.6487086030179234,61.941685755557955,7.977014435909854,39.0625,2,1.0515808018849588
A1,semisynthetic,2,shrink,0.05,0.0,2.0,0.25,0.6155414828289151,59.49924955198637,0.6154534588356517,59.50775931249961,7.895517666111114,39.0625,2,1.00489453548115
A1,semisynthetic,2,shrink,0.1,0.0,2.0,0.25,0.5933100971215882,56.71000766704465,0.5866018585458571,57.3585297532261,7.813540154990368,39.0625,2,0.9640792763020544
A1,semisynthetic,2,shrink,0.15,0.0,2.0,0.25,0.5743656378961748,54.41198822682569,0.5628314072611129,55.52706534125778,7.733431873322257,39.0625,2,0.9300079644654698
A1,semisynthetic,2,shrink,0.25,0.0,2.0,0.25,0.5476443156406444,51.539005731153416,0.5331136036341804,52.943769076665,7.580500071873878,39.0625,2,0.8853475905795462
A1,semisynthetic,2,gated,0.0,0.0,2.0,0.25,0.6407177406676461,62.71420609204969,0.6487086030179234,61.941685755557955,7.977014435909854,39.0625,2,1.0515808018849588
A1,semisynthetic,2,gated,0.0,1.0,2.0,0.25,0.6407177406676461,62.71420609204969,0.6487086030179234,61.941685755557955,7.977014435909854,39.0625,2,1.0515808018849588
A1,semisynthetic,2,gated,0.0,2.0,2.0,0.25,0.6407177406676461,62.71420609204969,0.6487086030179234,61.941685755557955,7.977014435909854,39.0625,2,1.0515808018849588
A1,semisynthetic,2,gated,0.05,0.0,2.0,0.25,0.6311691467202222,61.488087033860204,0.6360257671672342,61.01857099197665,7.95856083054339,39.0625,2,1.0339327870689983
A1,semisynthetic,2,gated,0.05,1.0,2.0,0.25,0.637045850475095,62.484552030248594,0.6463330875662933,61.586704062372874,7.983628372017219,39.0625,2,1.0474377551386465
A1,semisynthetic,2,gated,0.05,2.0,2.0,0.25,0.6404730400541274,62.71595492899982,0.648726692788097,61.918029209867534,7.976914265726411,39.0625,2,1.0514755051994076
A1,semisynthetic,2,gated,0.1,0.0,2.0,0.25,0.622254884845278,60.34251051267445,0.6241760541433976,60.1567805767071,7.940962774509397,39.0625,2,1.0174439108209554
A1,semisynthetic,2,gated,0.1,1.0,2.0,0.25,0.6335941434876299,62.27141964471723,0.6441284704517436,61.253008683008105,7.990242308124588,39.0625,2,1.0435756983319575
A1,semisynthetic,2,gated,0.1,2.0,2.0,0.25,0.640229598775905,62.71788737893663,0.6487466818300864,61.89449441100295,7.976814095542971,39.0625,2,1.0513727374533206
A1,semisynthetic,2,gated,0.15,0.0,2.0,0.25,0.6140025838977256,59.2821459583074,0.6132077639964484,59.358985542155786,7.923198655029975,39.0625,2,1.0021657201721357
A1,semisynthetic,2,gated,0.15,1.0,2.0,0.25,0.6303662366982483,62.07497911557423,0.6420965119980335,60.94094929194496,7.996387908165186,39.0625,2,1.039993355870231
A1,semisynthetic,2,gated,0.15,2.0,2.0,0.25,0.6399874182700739,62.72000342488838,0.6487685699683381,61.87108149789603,7.97671392535953,39.0625,2,1.0512724991896911
A1,semisynthetic,2,gated,0.25,0.0,2.0,0.25,0.5995910104418011,57.43555447634559,0.5941068320823935,57.96573997146218,7.887199045647686,39.0625,2,0.9754866256719709
A1,semisynthetic,2,gated,0.25,1.0,2.0,0.25,0.6245954624736689,61.732797473535854,0.6385570240762812,60.38305700818722,8.009421481208463,39.0625,2,1.0337032986308818
A1,semisynthetic,2,gated,0.25,2.0,2.0,0.25,0.6395068452975649,62.72478622890029,0.64881804274815,61.8246218821302,7.976513584992648,39.0625,2,1.0510796131853173
A1,semisynthetic,3,shrink,0.0,0.0,0.0,0.5,1.0350749253097522e-16,1.2210829454974246e-14,1.2630742874748178e-16,1.0006635010634383e-14,7.401486830834377e-17,0.0,2,1.7882677637850988e-16
A1,semisynthetic,3,shrink,0.05,0.0,0.0,0.5,0.04789691717577728,4.924180836920622,0.05093516558334231,4.630456758182591,0.23499858697593323,0.0,2,0.07731442278238757
A1,semisynthetic,3,shrink,0.1,0.0,0.0,0.5,0.09579383435155438,9.848361673841238,0.10187033116668454,9.260913516365164,0.4705033110478669,1.953125,2,0.15463408098923365
A1,semisynthetic,3,shrink,0.15,0.0,0.0,0.5,0.14369075152733163,14.772542510761863,0.1528054967500269,13.891370274547752,0.7060080351198024,50.78125,2,0.23195373919607992
A1,semisynthetic,3,shrink,0.25,0.0,0.0,0.5,0.239484585878886,24.620904184603106,0.25467582791671145,23.152283790912914,1.1773573770719696,50.78125,2,0.38659657143260256
A1,semisynthetic,3,gated,0.0,0.0,0.0,0.5,1.0350749253097522e-16,1.2210829454974246e-14,1.2630742874748178e-16,1.0006635010634383e-14,7.401486830834377e-17,0.0,2,1.7882677637850988e-16
A1,semisynthetic,3,gated,0.0,1.0,0.0,0.5,1.0350749253097522e-16,1.2210829454974246e-14,1.2630742874748178e-16,1.0006635010634383e-14,7.401486830834377e-17,0.0,2,1.7882677637850988e-16
A1,semisynthetic,3,gated,0.0,2.0,0.0,0.5,1.0350749253097522e-16,1.2210829454974246e-14,1.2630742874748178e-16,1.0006635010634383e-14,7.401486830834377e-17,0.0,2,1.7882677637850988e-16
A1,semisynthetic,3,gated,0.05,0.0,0.0,0.5,0.018723673986945848,2.222654989536165,0.022990889992875272,1.810119896290674,0.007040154007220689,0.0,2,0.0324255495373401
A1,semisynthetic,3,gated,0.05,1.0,0.0,0.5,0.0031530238752342427,0.3500642284314101,0.003621024497367839,0.304820050489033,2.8466032561717352e-05,0.0,2,0.005197830884382748
A1,semisynthetic,3,gated,0.05,2.0,0.0,0.5,1.0350749253097522e-16,1.2210829454974246e-14,1.2630742874748178e-16,1.0006635010634383e-14,7.401486830834377e-17,0.0,2,1.7882677637850988e-16
A1,semisynthetic,3,gated,0.1,0.0,0.0,0.5,0.03744734797389168,4.445309979072334,0.04598177998575059,3.6202397925813465,0.014080308014441748,0.0,2,0.06485109907468024
A1,semisynthetic,3,gated,0.1,1.0,0.0,0.5,0.006306047750468468,0.7001284568628224,0.0072420489947357,0.6096401009780643,5.693206512276857e-05,0.0,2,0.010395661768765503
A1,semisynthetic,3,gated,0.1,2.0,0.0,0.5,1.0350749253097522e-16,1.2210829454974246e-14,1.2630742874748178e-16,1.0006635010634383e-14,7.401486830834377e-17,0.0,2,1.7882677637850988e-16
A1,semisynthetic,3,gated,0.15,0.0,0.0,0.5,0.0561710219608375,6.667964968608503,0.0689726699786259,5.430359688872018,0.02112046202166229,0.0,2,0.09727664861202037
A1,semisynthetic,3,gated,0.15,1.0,0.0,0.5,0.00945907162570268,1.0501926852942347,0.010863073492103562,0.9144601514670944,8.539809768500402e-05,0.0,2,0.015593492653148265
A1,semisynthetic,3,gated,0.15,2.0,0.0,0.5,1.0350749253097522e-16,1.2210829454974246e-14,1.2630742874748178e-16,1.0006635010634383e-14,7.401486830834377e-17,0.0,2,1.7882677637850988e-16
A1,semisynthetic,3,gated,0.25,0.0,0.0,0.5,0.09361836993472918,11.113274947680843,0.11495444996437655,9.050599481453364,0.035200770036103966,0.0,2,0.16212774768670069
A1,semisynthetic,3,gated,0.25,1.0,0.0,0.5,0.015765119376171137,1.7503211421570597,0.01810512248683929,1.5241002524451575,0.0001423301628082907,0.0,2,0.025989154421913796
A1,semisynthetic,3,gated,0.25,2.0,0.0,0.5,1.0350749253097522e-16,1.2210829454974246e-14,1.2630742874748178e-16,1.0006635010634383e-14,7.401486830834377e-17,0.0,2,1.7882677637850988e-16
A1,semisynthetic,3,shrink,0.0,0.0,1.0,0.25,0.4488100482012738,37.87677661921231,0.3917930621876442,43.388920276581814,5.774992566265681,,0,0.6759339514701258
A1,semisynthetic,3,shrink,0.05,0.0,1.0,0.25,0.41259743383672787,35.48098443815606,0.36701126081056695,39.88804893030293,5.774992566265681,,0,0.6330458429107756
A1,semisynthetic,3,shrink,0.1,0.0,1.0,0.25,0.38222498600082533,33.840020667731075,0.35003731851824216,36.95177840107088,5.774992566265681,,0,0.6008856767004995
A1,semisynthetic,3,shrink,0.15,0.0,1.0,0.25,0.35917732655397955,33.066454804485595,0.3420356413583372,34.72363519815281,5.774992566265681,,0,0.5813601698171716
A1,semisynthetic,3,shrink,0.25,0.0,1.0,0.25,0.3405767450988018,34.29092270244154,0.35470139779568116,32.925415329655486,5.774992566265681,,0,0.5847256355269267
A1,semisynthetic,3,gated,0.0,0.0,1.0,0.25,0.4488100482012738,37.87677661921231,0.3917930621876442,43.388920276581814,5.774992566265681,,0,0.6759339514701258
A1,semisynthetic,3,gated,0.0,1.0,1.0,0.25,0.4488100482012738,37.87677661921231,0.3917930621876442,43.388920276581814,5.774992566265681,,0,0.6759339514701258
A1,semisynthetic,3,gated,0.0,2.0,1.0,0.25,0.4488100482012738,37.87677661921231,0.3917930621876442,43.388920276581814,5.774992566265681,,0,0.6759339514701258
A1,semisynthetic,3,gated,0.05,0.0,1.0,0.25,0.43620355637089214,36.95131609844233,0.382220203995104,42.17018181208445,5.774992566265681,,0,0.6600578473623947
A1,semisynthetic,3,gated,0.05,1.0,1.0,0.25,0.446123420616052,37.809559102568706,0.3910977718533266,43.129189304480725,5.774992566265681,,0,0.6738953473431973
A1,semisynthetic,3,gated,0.05,2.0,1.0,0.25,0.4488100482012738,37.87677661921231,0.3917930621876442,43.388920276581814,5.774992566265681,,0,0.6759339514701258
A1,semisynthetic,3,gated,0.1,0.0,1.0,0.25,0.4245455927086669,36.171480413272384,0.37415367251151005,41.04314274966859,5.774992566265681,,0,0.6461623340476882
A1,semisynthetic,3,gated,0.1,1.0,1.0,0.25,0.44347053051285695,37.74769517405122,0.390457858424671,42.87271991915528,5.774992566265681,,0,0.6719289888629442
A1,semisynthetic,3,gated,0.1,2.0,1.0,0.25,0.4488100482012738,37.87677661921231,0.3917930621876442,43.388920276581814,5.774992566265681,,0,0.6759339514701258
A1,semisynthetic,3,gated,0.15,0.0,1.0,0.25,0.41391631093694164,35.54685511692903,0.3676926196073911,40.01555198774366,5.774992566265681,,0,0.6343866402577065
A1,semisynthetic,3,gated,0.15,1.0,1.0,0.25,0.4408519869525298,37.69121119477417,0.38987359457804066,42.61957100184575,5.774992566265681,,0,0.6700354532361502
A1,semisynthetic,3,gated,0.15,2.0,1.0,0.25,0.4488100482012738,37.87677661921231,0.3917930621876442,43.388920276581814,5.774992566265681,,0,0.6759339514701258
A1,semisynthetic,3,gated,0.25,0.0,1.0,0.25,0.39606719155074976,34.794608406227034,0.35991146533258345,38.28998006448013,5.774992566265681,,0,0.617680926289803
A1,semisynthetic,3,gated,0.25,1.0,1.0,0.25,0.43572040828910324,37.5944777718963,0.38887299507227413,42.123473246430585,5.774992566265681,,0,0.6664690643986704
A1,semisynthetic,3,gated,0.25,2.0,1.0,0.25,0.4488100482012738,37.87677661921231,0.3917930621876442,43.388920276581814,5.774992566265681,,0,0.6759339514701258
A1,semisynthetic,3,shrink,0.0,0.0,2.0,0.25,0.8927374137412685,75.89634858409082,0.7850631831627124,86.30580493458702,5.876116493920409,,0,1.2922137696021756
A1,semisynthetic,3,shrink,0.05,0.0,2.0,0.25,0.8332383661240231,71.43922538646514,0.7389592085900825,80.55370681658887,5.890031671956824,,0,1.2165042082372266
A1,semisynthetic,3,shrink,0.1,0.0,2.0,0.25,0.7765547170180571,67.35522274066176,0.6967147504972538,75.0737886598957,5.905582825418619,,0,1.1460787849511382
A1,semisynthetic,3,shrink,0.15,0.0,2.0,0.25,0.7233486373245875,63.71612863534479,0.6590723756604272,69.93006614454303,5.923960920238092,,0,1.082023471186641
A1,semisynthetic,3,shrink,0.25,0.0,2.0,0.25,0.6308408696931135,58.097769471435385,0.6009567085478899,60.98683465760772,5.972113354698341,,0,0.9781520035545941
A1,semisynthetic,3,gated,0.0,0.0,2.0,0.25,0.8927374137412685,75.89634858409082,0.7850631831627124,86.30580493458702,5.876116493920409,,0,1.2922137696021756
A1,semisynthetic,3,gated,0.0,1.0,2.0,0.25,0.8927374137412685,75.89634858409082,0.7850631831627124,86.30580493458702,5.876116493920409,,0,1.2922137696021756
A1,semisynthetic,3,gated,0.0,2.0,2.0,0.25,0.8927374137412685,75.89634858409082,0.7850631831627124,86.30580493458702,5.876116493920409,,0,1.2922137696021756
A1,semisynthetic,3,gated,0.05,0.0,2.0,0.25,0.8712814291914232,74.02179899766068,0.765673055801201,84.23153764306836,5.894168625424964,,0,1.2622823791574118
A1,semisynthetic,3,gated,0.05,1.0,2.0,0.25,0.8881660276035821,75.74149981033548,0.783461445088337,85.86386405229956,5.878856990681819,,0,1.2883546858452426
A1,semisynthetic,3,gated,0.05,2.0,2.0,0.25,0.8927374137412685,75.89634858409082,0.7850631831627124,86.30580493458702,5.876116493920409,,0,1.2922137696021756
A1,semisynthetic,3,gated,0.1,0.0,2.0,0.25,0.8504409079546306,72.22585190815761,0.7470959837130106,82.21677055376273,5.919718206094443,,0,1.2335493284025008
A1,semisynthetic,3,gated,0.1,1.0,2.0,0.25,0.8836321103936949,75.59164179004165,0.7819113307991893,85.42554549604435,5.8817637562702245,,0,1.2845676802032404
A1,semisynthetic,3,gated,0.1,2.0,2.0,0.25,0.8927374137412685,75.89634858409082,0.7850631831627124,86.30580493458702,5.876116493920409,,0,1.2922137696021756
A1,semisynthetic,3,gated,0.15,0.0,2.0,0.25,0.8302621978025927,70.51451339564731,0.7293940931060902,80.26598435906867,5.958385224069279,,0,1.2061580499483022
A1,semisynthetic,3,gated,0.15,1.0,2.0,0.25,0.8791362418206368,75.4468042622256,0.7804131479122655,84.99090530946161,5.884800655984466,,0,1.280852976374449
A1,semisynthetic,3,gated,0.15,2.0,2.0,0.25,0.8927374137412685,75.89634858409082,0.7850631831627124,86.30580493458702,5.876116493920409,,0,1.2922137696021756
A1,semisynthetic,3,gated,0.25,0.0,2.0,0.25,0.7920908948977535,67.37113852553543,0.6968793815627604,76.57575588662462,6.052539487569849,,0,1.1555316079275548
A1,semisynthetic,3,gated,0.25,1.0,2.0,0.25,0.8702610043613,75.17230575644788,0.7775737666411033,84.13288759773204,5.8911651683393025,,0,1.2736418101643314
A1,semisynthetic,3,gated,0.25,2.0,2.0,0.25,0.8927374137412685,75.89634858409082,0.7850631831627124,86.30580493458702,5.876116493920409,,0,1.2922137696021756
A1,semisynthetic,4,shrink,0.0,0.0,0.0,0.5,6.522368843498319e-17,7.410189943186162e-15,1.1244092033221676e-16,4.29843440155424e-15,2.9605947323337506e-16,0.0,2,1.4954511898308456e-16
A1,semisynthetic,4,shrink,0.05,0.0,0.0,0.5,0.022074297491321188,3.331089659490107,0.050545369267707654,1.454761636509125,0.012458351781136745,0.0,2,0.06177155885453881
A1,semisynthetic,4,shrink,0.1,0.0,0.0,0.5,0.04414859498264234,6.662179318980208,0.10109073853541521,2.9095232730182476,0.024158931736836326,0.0,2,0.12353161941252813
A1,semisynthetic,4,shrink,0.15,0.0,0.0,0.5,0.06622289247396353,9.993268978470315,0.15163610780312287,4.364284909527372,0.03293228609462403,0.0,2,0.185247262763567
A1,semisynthetic,4,shrink,0.25,0.0,0.0,0.5,0.11037148745660588,16.655448297450523,0.2527268463385381,7.273808182545621,0.05797333091222671,0.0,2,0.3087922672050079
A1,semisynthetic,4,gated,0.0,0.0,0.0,0.5,6.522368843498319e-17,7.410189943186162e-15,1.1244092033221676e-16,4.29843440155424e-15,2.9605947323337506e-16,0.0,2,1.4954511898308456e-16
A1,semisynthetic,4,gated,0.0,1.0,0.0,0.5,6.522368843498319e-17,7.410189943186162e-15,1.1244092033221676e-16,4.29843440155424e-15,2.9605947323337506e-16,0.0,2,1.4954511898308456e-16
A1,semisynthetic,4,gated,0.0,2.0,0.0,0.5,6.522368843498319e-17,7.410189943186162e-15,1.1244092033221676e-16,4.29843440155424e-15,2.9605947323337506e-16,0.0,2,1.4954511898308456e-16
A1,semisynthetic,4,gated,0.05,0.0,0.0,0.5,6.522368843498319e-17,7.410189943186162e-15,1.1244092033221676e-16,4.29843440155424e-15,2.9605947323337506e-16,0.0,2,1.4954511898308456e-16
A1,semisynthetic,4,gated,0.05,1.0,0.0,0.5,6.522368843498319e-17,7.410189943186162e-15,1.1244092033221676e-16,4.29843440155424e-15,2.9605947323337506e-16,0.0,2,1.4954511898308456e-16
A1,semisynthetic,4,gated,0.05,2.0,0.0,0.5,6.522368843498319e-17,7.410189943186162e-15,1.1244092033221676e-16,4.29843440155424e-15,2.9605947323337506e-16,0.0,2,1.4954511898308456e-16
A1,semisynthetic,4,gated,0.1,0.0,0.0,0.5,6.522368843498319e-17,7.410189943186162e-15,1.1244092033221676e-16,4.29843440155424e-15,2.9605947323337506e-16,0.0,2,1.4954511898308456e-16
A1,semisynthetic,4,gated,0.1,1.0,0.0,0.5,6.522368843498319e-17,7.410189943186162e-15,1.1244092033221676e-16,4.29843440155424e-15,2.9605947323337506e-16,0.0,2,1.4954511898308456e-16
A1,semisynthetic,4,gated,0.1,2.0,0.0,0.5,6.522368843498319e-17,7.410189943186162e-15,1.1244092033221676e-16,4.29843440155424e-15,2.9605947323337506e-16,0.0,2,1.4954511898308456e-16
A1,semisynthetic,4,gated,0.15,0.0,0.0,0.5,6.522368843498319e-17,7.410189943186162e-15,1.1244092033221676e-16,4.29843440155424e-15,2.9605947323337506e-16,0.0,2,1.4954511898308456e-16
A1,semisynthetic,4,gated,0.15,1.0,0.0,0.5,6.522368843498319e-17,7.410189943186162e-15,1.1244092033221676e-16,4.29843440155424e-15,2.9605947323337506e-16,0.0,2,1.4954511898308456e-16
A1,semisynthetic,4,gated,0.15,2.0,0.0,0.5,6.522368843498319e-17,7.410189943186162e-15,1.1244092033221676e-16,4.29843440155424e-15,2.9605947323337506e-16,0.0,2,1.4954511898308456e-16
A1,semisynthetic,4,gated,0.25,0.0,0.0,0.5,6.522368843498319e-17,7.410189943186162e-15,1.1244092033221676e-16,4.29843440155424e-15,2.9605947323337506e-16,0.0,2,1.4954511898308456e-16
A1,semisynthetic,4,gated,0.25,1.0,0.0,0.5,6.522368843498319e-17,7.410189943186162e-15,1.1244092033221676e-16,4.29843440155424e-15,2.9605947323337506e-16,0.0,2,1.4954511898308456e-16
A1,semisynthetic,4,gated,0.25,2.0,0.0,0.5,6.522368843498319e-17,7.410189943186162e-15,1.1244092033221676e-16,4.29843440155424e-15,2.9605947323337506e-16,0.0,2,1.4954511898308456e-16
A1,semisynthetic,4,shrink,0.0,0.0,1.0,0.25,0.6663605579060321,45.280364362916906,0.6870762937225534,43.91513596777628,4.554013964806803,1.953125,2,1.0893583805016283
A1,semisynthetic,4,shrink,0.05,0.0,1.0,0.25,0.6438650737406849,43.42662822168402,0.6589480271907381,42.43261688098259,4.374488050863574,1.953125,2,1.0472582772091317
A1,semisynthetic,4,shrink,0.1,0.0,1.0,0.25,0.6219963215498522,41.848671512713466,0.635004389313521,40.99140128904558,4.200830716933562,1.953125,2,1.0097452173605848
A1,semisynthetic,4,shrink,0.15,0.0,1.0,0.25,0.6008227406217133,40.57867916606472,0.6157337485651871,39.595999543921494,4.032632361986151,1.953125,2,0.9773355738602841
A1,semisynthetic,4,shrink,0.25,0.0,1.0,0.25,0.5608735162815551,39.07557900090042,0.592925970732449,36.96322724386492,3.712950483126027,0.0,2,0.9297023871912334
A1,semisynthetic,4,gated,0.0,0.0,1.0,0.25,0.6663605579060321,45.280364362916906,0.6870762937225534,43.91513596777628,4.554013964806803,1.953125,2,1.0893583805016283
A1,semisynthetic,4,gated,0.0,1.0,1.0,0.25,0.6663605579060321,45.280364362916906,0.6870762937225534,43.91513596777628,4.554013964806803,1.953125,2,1.0893583805016283
A1,semisynthetic,4,gated,0.0,2.0,1.0,0.25,0.6663605579060321,45.280364362916906,0.6870762937225534,43.91513596777628,4.554013964806803,1.953125,2,1.0893583805016283
