dataset,trial_id,block,prefix_end_s,cognitive_0,cognitive_1,cognitive_2,cognitive_3,cognitive_4,cognitive_5,cognitive_6,cognitive_7,cognitive_8,ordinary_0,ordinary_1,ordinary_2,ordinary_3,ordinary_4,ordinary_5,ordinary_6,ordinary_7,ordinary_8
A2,28,1,2.81640625,0.010240520043809976,0.009374864991855537,0.04934356909579204,-0.005198377242833335,0.0023225236347351546,-0.0332990492265537,-0.003529054020432073,0.00023157121210637296,-0.03588430797683071,99.71535801537298,180.73969642934992,115.51773476298303,79.08923409823501,169.7498948340283,71.53972365538968,15.700677505320149,-3.13242407187142,-0.9686809320330335
A2,29,1,2.81640625,0.08499823326694704,0.02733592813532166,0.041406174443803755,0.041452393849524004,0.018165013142730866,-0.02162273599897573,0.028141039085394164,0.001811173866426579,-0.023301473642983444,79.2635537288626,83.02957449050925,85.98143254546493,-159.60183568017152,-456.17662904893865,-292.35965091466744,-280.2770163455457,-806.984273379713,-549.2154616115415
A2,32,1,2.81640625,-0.004595329526640044,-0.007215303079148832,0.052656943653099884,-0.005466031173031807,-0.00892007350448372,0.11906363174198234,-0.0005450000358315132,-0.006055624629194933,0.1283074480956115,106.10154354129926,114.08889500423776,129.5486935475752,170.40315719198196,92.34646330886444,197.9238846568321,224.88105860744733,178.88005473908908,238.87441595139134
A2,35,1,2.81640625,0.024891433031121336,0.005790446128251351,0.02952704240019284,-0.0017098414775163862,-0.004761331288922896,-0.2515210822345521,-0.00017048268423902298,-0.003232353971799108,-0.2710485790799423,107.30246569856365,86.99678579084527,126.68626594663277,138.97108098675653,114.46979867827778,180.10140400415386,-17.684960160573603,-285.39272346228597,-22.971348551634232
A2,36,1,2.8203125,-0.03825367180052305,-0.0036927079799761757,0.019624418598021613,-0.024193622163411792,-0.004558605952765512,0.04973260407635803,-0.016163861691072964,-0.00043789639205282647,0.05348467163025544,61.05339753957103,84.63809959035193,85.399902131275,153.77314014008454,259.3746027297551,204.7810700643756,223.30642312346131,378.48959825830775,264.7310229170383
A2,37,1,2.81640625,-0.040531014795009146,-0.004317087711801962,0.12072160250641768,-0.05768226712920768,-0.01654350040401267,-0.08773886612717044,-0.03915911200954248,-0.0016494981509526585,-0.09455070240067495,190.95429004151643,460.30873948298034,250.0194993812878,401.0790866472916,991.2648142031798,576.545604882318,368.17134500625326,820.5652328880998,502.8645527126201
A2,44,2,2.8203125,0.045785915488602724,0.0041031469111482794,0.0029647781187687335,0.05601185441065962,0.02071760666256561,0.12807566998682537,0.038260076317627005,0.01798777837097874,0.1518453348833086,-75.1911460297114,24.296766621523894,-92.132837417758,-148.54387697983256,101.42683719327609,-224.18069317361346,-96.74078243908227,120.44839558322839,-247.04554205015023
A2,45,2,2.8203125,-0.2926265159465683,0.013897086157942258,-0.061579913540293386,0.004337156421349397,0.016607884624380728,-0.3075893024418832,0.0029534364762164845,0.014324062520516536,-0.36365166083302625,174.62066828863192,338.21692073802325,-1767.325648745987,468.22861143374996,136.6202934547334,-1254.5286619669603,247.17410265325603,-141.5922792388676,-1329.520411500456
A2,46,2,2.8203125,-0.053505429021423044,0.029620868443130603,0.04034029630343488,0.08700560972999957,0.04036188099476857,-0.11567307489782719,0.05943101336951884,0.03504365063950913,-0.13714093236169983,10.026169824535286,-40.983645356248424,21.778402367038108,-142.27054619128512,-303.7814176129412,-179.15583863757297,-293.4326799524719,-460.1184671864833,-429.88533776540163
A2,47,2,2.81640625,-0.13571806041514883,-0.019083753685324025,0.00631074712950065,-0.02699910261652073,-0.0026308647105534205,0.34762511496101267,-0.018403158632767518,-0.0022801650179312288,0.4119668201080531,74.61574492728742,54.97717115236734,37.0236254807532,152.9176733854811,-126.21500361582765,-3.313309508306429,337.9772931830717,136.04030909797405,360.1765888058195
