dataset,fold,seed,level,stage,n,candidate,RMSE,normalized_RMSE,contrast_RMSE,positive_mean_error,latency_error_ms,latency_pairs,objective
VisualCogA_Task-1,5,2039,2.0,V3,18,中位数基线,136.87618843602806,1.0213947964916736,105.19781606944339,23.85659789683547,11.71875,3,1.5919195664601795
VisualCogA_Task-1,5,2039,2.0,V4,18,中位数基线,138.3917945873836,1.032704522852507,105.76611709572026,23.926669162965368,11.71875,3,1.6058725596030785
VisualCogA_Task-1,5,2053,0.0,预处理,18,中位数基线,4.996836968632062e-15,3.728729837522732e-17,8.6069801417839e-15,0.0,0.0,4,6.940071719107182e-17
VisualCogA_Task-1,5,2053,0.0,V3,18,中位数基线,129.73599103027578,0.9681133560929499,91.39834732347194,19.760035113208513,26.3671875,4,1.4565817740781475
VisualCogA_Task-1,5,2053,0.0,V4,18,中位数基线,129.91398712232072,0.9694415950239712,91.47458256214946,19.74911235292881,26.3671875,4,1.4581129459506221
VisualCogA_Task-1,5,2053,0.5,预处理,18,中位数基线,16.2652369122755,0.12137413041470711,12.765005036151212,3.723266092061516,36.1328125,4,0.1967851978244863
VisualCogA_Task-1,5,2053,0.5,V3,18,中位数基线,130.48585371512328,0.9737089666453614,93.60845941176112,21.010279928072745,9.765625,4,1.479753064294435
VisualCogA_Task-1,5,2053,0.5,V4,18,中位数基线,130.65649258176907,0.9749823046339678,93.79733797173455,20.89838336776522,9.765625,4,1.4808961329097903
VisualCogA_Task-1,5,2053,1.0,预处理,18,中位数基线,32.52490988034479,0.24270674167458434,26.126829449010025,8.282620444620983,54.6875,4,0.40199470473518284
VisualCogA_Task-1,5,2053,1.0,V3,18,中位数基线,130.98605309393005,0.977441544594523,92.1950850062686,22.093218983764746,83.0078125,4,1.4862933014074018
VisualCogA_Task-1,5,2053,1.0,V4,18,中位数基线,131.20051500800278,0.9790418980641983,91.97681258618253,21.884805160082603,83.0078125,4,1.4855240392720646
VisualCogA_Task-1,5,2053,2.0,预处理,18,中位数基线,64.97329316211297,0.48484242807306505,52.68361055000571,17.405118681965938,54.6875,4,0.8112898620841921
VisualCogA_Task-1,5,2053,2.0,V3,18,中位数基线,132.8969987566085,0.9917013656674215,94.80181433223727,24.833741045343242,24.4140625,4,1.530729334320102
VisualCogA_Task-1,5,2053,2.0,V4,18,中位数基线,133.1459928668268,0.9935594046107904,94.26986608829361,24.563082740412725,24.4140625,4,1.5285829253406469
VisualCogA_Task-2,1,2027,0.0,预处理,19,保守双分量,1.3793062589784674e-14,1.0068825578393047e-16,9.271327876054924e-15,3.552713678800501e-15,0.0,6,1.604627586959379e-16
VisualCogA_Task-2,1,2027,0.0,V3,19,保守双分量,97.89216738867611,0.7146050070543637,32.392112501960895,22.310584670359106,39.713541666666664,6,0.9957004117355027
VisualCogA_Task-2,1,2027,0.0,V4,19,保守双分量,42.823711529874046,0.3126096754850239,15.466878638030483,10.276488137109618,0.0,6,0.4440807081544001
VisualCogA_Task-2,1,2027,0.5,预处理,19,保守双分量,33.63158275878201,0.24550786927789423,21.74067826552665,11.339398221795557,67.70833333333333,6,0.4076371789285257
VisualCogA_Task-2,1,2027,0.5,V3,19,保守双分量,103.94758636229307,0.7588090821483149,31.908157354302453,19.372151636333182,46.223958333333336,6,1.016687743289204
VisualCogA_Task-2,1,2027,0.5,V4,19,保守双分量,52.709947950518,0.3847784121221965,26.80275199767759,9.68674099163705,66.40625,6,0.5533198229926184
VisualCogA_Task-2,1,2027,1.0,预处理,19,保守双分量,67.00747377655105,0.4891492092586605,43.377451006453924,20.512362718966816,102.21354166666667,6,0.7972137843025991
VisualCogA_Task-2,1,2027,1.0,V3,19,保守双分量,106.74000518382793,0.7791935166224104,32.290738239182176,16.575780390801146,73.56770833333333,6,1.0180552958683522
VisualCogA_Task-2,1,2027,1.0,V4,19,保守双分量,69.21591667799595,0.5052706661357993,40.42785596646243,13.211267946326037,84.63541666666667,6,0.7492719280365322
VisualCogA_Task-2,1,2027,2.0,预处理,19,保守双分量,134.18814087808283,0.9795627159633896,86.86885620457959,38.366361544827576,119.79166666666667,6,1.576701950103922
VisualCogA_Task-2,1,2027,2.0,V3,19,保守双分量,110.42843729905867,0.8061187766103601,30.21465023359766,21.657615687555033,61.197916666666664,6,1.0744999094801149
VisualCogA_Task-2,1,2027,2.0,V4,19,保守双分量,97.52543654921422,0.7119279012029814,68.483089119816,23.162679606160093,78.77604166666667,6,1.1309741549473702
VisualCogA_Task-2,1,2039,0.0,预处理,19,保守双分量,1.3793062589784674e-14,1.0068825578393047e-16,9.271327876054924e-15,3.552713678800501e-15,0.0,6,1.604627586959379e-16
VisualCogA_Task-2,1,2039,0.0,V3,19,保守双分量,97.89216738867611,0.7146050070543637,32.392112501960895,22.310584670359106,39.713541666666664,6,0.9957004117355027
VisualCogA_Task-2,1,2039,0.0,V4,19,保守双分量,42.823711529874046,0.3126096754850239,15.466878638030483,10.276488137109618,0.0,6,0.4440807081544001
VisualCogA_Task-2,1,2039,0.5,预处理,19,保守双分量,37.77965323789332,0.2757884526285314,35.66699895105089,13.851476033160877,79.42708333333333,6,0.5070862443813916
VisualCogA_Task-2,1,2039,0.5,V3,19,保守双分量,101.79239407140294,0.7430763504771474,47.011942811714896,25.073400338985845,31.901041666666668,6,1.097701886048199
VisualCogA_Task-2,1,2039,0.5,V4,19,保守双分量,53.70944829659115,0.3920746848568735,26.028903216429388,12.855707902473592,27.994791666666668,6,0.5809247840300934
VisualCogA_Task-2,1,2039,1.0,预处理,19,保守双分量,75.91357577522187,0.5541630428610745,72.03559643706471,22.444783145036492,56.25,5,0.9809352196569286
VisualCogA_Task-2,1,2039,1.0,V3,19,保守双分量,107.64361671097109,0.7857898086338511,43.4678986158984,21.203682895517122,26.5625,5,1.0992310959416352
VisualCogA_Task-2,1,2039,1.0,V4,19,保守双分量,75.05504340496122,0.5478958250961374,52.494102431360226,17.36654351273411,56.25,5,0.8662715848729085
VisualCogA_Task-2,1,2039,2.0,预处理,19,保守双分量,151.92959912937386,1.1090739448697904,142.86132574041608,36.20569958462469,56.25,5,1.89481079801295
VisualCogA_Task-2,1,2039,2.0,V3,19,保守双分量,114.95755117138799,0.839180946312206,43.57691690317902,17.935462565621734,67.1875,5,1.1291623985158574
VisualCogA_Task-2,1,2039,2.0,V4,19,保守双分量,109.8100033543235,0.8016042581843307,92.47359374466257,26.444285310093864,57.03125,5,1.3321703558729472
VisualCogA_Task-2,1,2053,0.0,预处理,19,保守双分量,1.3793062589784674e-14,1.0068825578393047e-16,9.271327876054924e-15,3.552713678800501e-15,0.0,6,1.604627586959379e-16
VisualCogA_Task-2,1,2053,0.0,V3,19,保守双分量,97.89216738867611,0.7146050070543637,32.392112501960895,22.310584670359106,39.713541666666664,6,0.9957004117355027
VisualCogA_Task-2,1,2053,0.0,V4,19,保守双分量,42.823711529874046,0.3126096754850239,15.466878638030483,10.276488137109618,0.0,6,0.4440807081544001
VisualCogA_Task-2,1,2053,0.5,预处理,19,保守双分量,36.99318538632343,0.270047300097015,47.67707329557072,16.66764665893464,99.21875,5,0.5657392045648731
VisualCogA_Task-2,1,2053,0.5,V3,19,保守双分量,104.3660651950022,0.7618639442192797,28.618713015205916,23.72871815796778,124.21875,5,1.0395388526396745
VisualCogA_Task-2,1,2053,0.5,V4,19,保守双分量,53.51361309187799,0.3906451034962945,34.28087513167956,16.900384409308717,75.0,5,0.6391403863834652
VisualCogA_Task-2,1,2053,1.0,预处理,19,保守双分量,74.07574923850055,0.5407470558595409,96.34677106368399,24.439986110770917,134.375,5,1.070818872012965
VisualCogA_Task-2,1,2053,1.0,V3,19,保守双分量,112.63060147670399,0.8221943993050022,45.47513910897191,16.957097336876604,110.15625,5,1.1119622987253603
VisualCogA_Task-2,1,2053,1.0,V4,19,保守双分量,74.56206512894084,0.5442971230364061,74.79693981014516,19.299833093699878,124.21875,5,0.9581902086143143
VisualCogA_Task-2,1,2053,2.0,预处理,19,保守双分量,148.63573743848693,1.0850290174803838,193.15259107053052,37.07636827437692,139.6484375,4,2.060682793592118
VisualCogA_Task-2,1,2053,2.0,V3,19,保守双分量,119.55903036620985,0.8727713770912119,36.38112443084934,14.366953225955422,117.1875,4,1.1104386406965256
VisualCogA_Task-2,1,2053,2.0,V4,19,保守双分量,113.52456692796744,0.8287202757325822,128.94359444030684,27.15556192429283,134.765625,4,1.4975926827333896
VisualCogA_Task-2,2,2027,0.0,预处理,19,保守双分量,1.4632948474401463e-14,8.35863856741616e-17,1.677790018170253e-14,1.4210854715202004e-14,0.0,6,2.126810793364932e-16
VisualCogA_Task-2,2,2027,0.0,V3,19,保守双分量,142.83060724516952,0.8158775549681401,56.32891324461027,56.796634975641744,47.526041666666664,6,1.3011926356593018
VisualCogA_Task-2,2,2027,0.0,V4,19,保守双分量,64.6225491325626,0.36913717864114715,50.349220579317354,27.469260358089457,0.6510416666666666,6,0.669849703054197
VisualCogA_Task-2,2,2027,0.5,预处理,19,保守双分量,83.90970294664496,0.47930933431305506,63.211546252131775,27.2520440094117,74.21875,6,0.8155171882279195
VisualCogA_Task-2,2,2027,0.5,V3,19,保守双分量,149.4391572087166,0.8536269399923778,64.74746859709498,50.449057863264095,105.46875,6,1.32672761825683
VisualCogA_Task-2,2,2027,0.5,V4,19,保守双分量,88.44449166708802,0.5052129722299715,73.71130022614123,30.578516536141066,58.59375,6,0.8904106834784731
VisualCogA_Task-2,2,2027,1.0,预处理,19,保守双分量,167.9229341836189,0.9592100433322238,126.28689230539139,53.8793854146929,87.23958333333333,6,1.6276683208410767
VisualCogA_Task-2,2,2027,1.0,V3,19,保守双分量,144.03358938772317,0.8227492342816102,62.95335803277213,56.48204979671371,85.28645833333333,6,1.325187430031594
VisualCogA_Task-2,2,2027,1.0,V4,19,保守双分量,118.93824957344677,0.6793995357564091,96.85046876643314,36.70102599004838,85.28645833333333,6,1.165658094173828
VisualCogA_Task-2,2,2027,2.0,预处理,19,保守双分量,335.9555108240353,1.9190463867362457,252.63428709896453,105.07532805792773,112.5,5,3.2408073707040095
VisualCogA_Task-2,2,2027,2.0,V3,19,保守双分量,151.58231438073884,0.8658690907970756,81.07825777254452,55.91461116137844,103.90625,5,1.4168325230432914
VisualCogA_Task-2,2,2027,2.0,V4,19,保守双分量,203.1436199666824,1.160397782817654,180.33072460424356,68.19024049393413,135.15625,5,2.0649572782693655
VisualCogA_Task-2,2,2039,0.0,预处理,19,保守双分量,1.4632948474401463e-14,8.35863856741616e-17,1.677790018170253e-14,1.4210854715202004e-14,0.0,6,2.126810793364932e-16
VisualCogA_Task-2,2,2039,0.0,V3,19,保守双分量,142.83060724516952,0.8158775549681401,56.32891324461027,56.796634975641744,47.526041666666664,6,1.3011926356593018
VisualCogA_Task-2,2,2039,0.0,V4,19,保守双分量,64.6225491325626,0.36913717864114715,50.349220579317354,27.469260358089457,0.6510416666666666,6,0.669849703054197
VisualCogA_Task-2,2,2039,0.5,预处理,19,保守双分量,88.14927457234045,0.5035266319833464,26.166033380883178,5.233406644945043,26.692708333333332,6,0.6081537772070956
VisualCogA_Task-2,2,2039,0.5,V3,19,保守双分量,153.43921710159836,0.8764760978029903,49.654589933514956,54.69594699143847,55.989583333333336,6,1.3307290724516503
VisualCogA_Task-2,2,2039,0.5,V4,19,保守双分量,97.39578659497398,0.5563445942290743,41.00737122945154,18.81417052805421,22.786458333333332,6,0.7809362063146925
VisualCogA_Task-2,2,2039,1.0,预处理,19,保守双分量,175.2616821531572,1.0011304682705335,52.179230479563564,9.386988266433967,30.598958333333332,6,1.203780061978008
VisualCogA_Task-2,2,2039,1.0,V3,19,保守双分量,157.39753073313418,0.89908679245579,87.2767333082639,55.06765340634905,84.63541666666667,6,1.4629157074260088
VisualCogA_Task-2,2,2039,1.0,V4,19,保守双分量,144.59613286431045,0.8259625973351852,57.317783095984744,26.177892716452533,29.947916666666668,6,1.1392014915113755
VisualCogA_Task-2,2,2039,2.0,预处理,19,保守双分量,349.78364578597507,1.9980355135075907,104.4362569152456,18.152256023968068,32.552083333333336,6,2.4000054997757125
VisualCogA_Task-2,2,2039,2.0,V3,19,保守双分量,154.83630653155285,0.8844565575249498,74.4658107424959,58.17596283533994,52.734375,6,1.4294514687420694
VisualCogA_Task-2,2,2039,2.0,V4,19,保守双分量,220.2046338864653,1.2578537734531672,99.37551811521196,33.01058712853111,33.854166666666664,6,1.7302435909272238
VisualCogA_Task-2,2,2053,0.0,预处理,19,保守双分量,1.4632948474401463e-14,8.35863856741616e-17,1.677790018170253e-14,1.4210854715202004e-14,0.0,6,2.126810793364932e-16
VisualCogA_Task-2,2,2053,0.0,V3,19,保守双分量,142.83060724516952,0.8158775549681401,56.32891324461027,56.796634975641744,47.526041666666664,6,1.3011926356593018
VisualCogA_Task-2,2,2053,0.0,V4,19,保守双分量,64.6225491325626,0.36913717864114715,50.349220579317354,27.469260358089457,0.6510416666666666,6,0.669849703054197
VisualCogA_Task-2,2,2053,0.5,预处理,19,保守双分量,77.70793022503057,0.44388354384579526,31.49545571583464,16.27656565764132,16.276041666666668,6,0.6268128388827292
VisualCogA_Task-2,2,2053,0.5,V3,19,保守双分量,150.88276598733174,0.8618731277202318,50.25409143443437,63.47964701771463,128.25520833333334,6,1.3680126255261849
VisualCogA_Task-2,2,2053,0.5,V4,19,保守双分量,83.8456545933211,0.47894347705796475,33.70994156978144,17.518749424846867,0.6510416666666666,6,0.6752931764731656
VisualCogA_Task-2,2,2053,1.0,预处理,19,保守双分量,155.56658246956803,0.8886280426026347,62.480765787757186,32.99084717698481,65.75520833333333,6,1.2555299269645694
VisualCogA_Task-2,2,2053,1.0,V3,19,保守双分量,152.35883389964349,0.8703047286389107,39.64821851043128,68.64115360639308,124.34895833333333,6,1.3756363501676996
VisualCogA_Task-2,2,2053,1.0,V4,19,保守双分量,120.55988310289096,0.6886626371642625,35.16602529041306,15.665922650124097,36.458333333333336,6,0.8785873357793463
VisualCogA_Task-2,2,2053,2.0,预处理,19,保守双分量,310.77381649250736,1.7752034135988695,121.69695575198264,64.7903028510129,108.07291666666667,6,2.4928777496938954
VisualCogA_Task-2,2,2053,2.0,V3,19,保守双分量,156.2020616882087,0.8922580294880621,45.21623008528806,67.47893891595817,86.58854166666667,6,1.4068536524826778
VisualCogA_Task-2,2,2053,2.0,V4,19,保守双分量,183.35488327391698,1.0473604834586416,85.80894474836163,31.00576152648483,82.03125,6,1.4695508114636902
VisualCogA_Task-2,3,2027,0.0,预处理,19,中位数基线,1.3829687641532538e-14,8.601378367799223e-17,1.4632739896536142e-14,2.3684757858670005e-15,0.0,6,1.4624871070764622e-16
VisualCogA_Task-2,3,2027,0.0,V3,19,中位数基线,127.564448570386,0.7933874696767663,78.30503916744415,68.26512566505363,69.01041666666667,6,1.4614718357965235
VisualCogA_Task-2,3,2027,0.0,V4,19,中位数基线,127.65214904690946,0.7939329230529866,77.8615445686498,68.90306665804637,69.01041666666667,6,1.4646058070957055
VisualCogA_Task-2,3,2027,0.5,预处理,19,中位数基线,55.644778025777505,0.3460828634730276,66.79844381272105,25.692717944785162,41.666666666666664,6,0.7136053602360948
VisualCogA_Task-2,3,2027,0.5,V3,19,中位数基线,132.04665858810642,0.8212645882969821,76.76113567698611,74.17695411655517,74.21875,6,1.5213164329747642
VisualCogA_Task-2,3,2027,0.5,V4,19,中位数基线,131.9784012455704,0.8208400615507889,76.72301961227303,74.19460885042719,74.21875,6,1.5208831784094465
VisualCogA_Task-2,3,2027,1.0,预处理,19,中位数基线,111.07381667350973,0.6908239352386066,133.54288489193326,43.03962133160314,125.0,6,1.3737941750615659
VisualCogA_Task-2,3,2027,1.0,V3,19,中位数基线,133.55774081470346,0.8306627687278868,66.32058333033643,77.94017769168522,29.296875,6,1.5216524704103196
VisualCogA_Task-2,3,2027,1.0,V4,19,中位数基线,133.9457453796692,0.8330759642809672,66.03626439927139,78.54731953817875,29.296875,6,1.5269576252734531
VisualCogA_Task-2,3,2027,2.0,预处理,19,中位数基线,222.1974881169198,1.381957942367821,267.2001830707564,71.92132277239519,125.0,6,2.6601989937691006
VisualCogA_Task-2,3,2027,2.0,V3,19,中位数基线,134.83802038286007,0.8386254713338419,63.134662054988006,75.39495602079572,54.036458333333336,6,1.5038777357628146
VisualCogA_Task-2,3,2027,2.0,V4,19,中位数基线,134.58884788064594,0.8370757422105618,62.06651789564076,75.1347211675076,54.036458333333336,6,1.497387812292663
VisualCogA_Task-2,3,2039,0.0,预处理,19,中位数基线,1.3829687641532538e-14,8.601378367799223e-17,1.4632739896536142e-14,2.3684757858670005e-15,0.0,6,1.4624871070764622e-16
VisualCogA_Task-2,3,2039,0.0,V3,19,中位数基线,127.564448570386,0.7933874696767663,78.30503916744415,68.26512566505363,69.01041666666667,6,1.4614718357965235
VisualCogA_Task-2,3,2039,0.0,V4,19,中位数基线,127.65214904690946,0.7939329230529866,77.8615445686498,68.90306665804637,69.01041666666667,6,1.4646058070957055
VisualCogA_Task-2,3,2039,0.5,预处理,19,中位数基线,69.95901743375316,0.43511031831264907,100.64967459391967,43.45936076479461,118.48958333333333,6,1.0184014188485835
VisualCogA_Task-2,3,2039,0.5,V3,19,中位数基线,132.78711959252342,0.8258698877301119,57.925995018998556,78.03984637745894,126.953125,6,1.4913743955385677
VisualCogA_Task-2,3,2039,0.5,V4,19,中位数基线,133.44892989847708,0.8299860189087518,59.33060193460903,79.61192103063861,126.953125,6,1.5096360281855647
VisualCogA_Task-2,3,2039,1.0,预处理,19,中位数基线,139.8440370756947,0.8697604071376545,201.27848492972078,82.10385639177552,164.0625,6,2.0063316574163625
VisualCogA_Task-2,3,2039,1.0,V3,19,中位数基线,132.5486083516869,0.8243864663538785,44.31046441950538,78.82525069559789,111.97916666666667,6,1.4524348820126363
VisualCogA_Task-2,3,2039,1.0,V4,19,中位数基线,133.00165396934415,0.8272041849288377,46.16661616127965,80.4149118519377,111.97916666666667,6,1.4709116735638796
VisualCogA_Task-2,3,2039,2.0,预处理,19,中位数基线,279.8013899764362,1.7402255823883355,403.14799372660013,132.35683580015223,166.015625,6,3.817109395574958
VisualCogA_Task-2,3,2039,2.0,V3,19,中位数基线,137.27783350389944,0.8537998963423703,56.27677686412291,74.95567976292037,146.484375,6,1.4949937620358322
VisualCogA_Task-2,3,2039,2.0,V4,19,中位数基线,137.7366630729888,0.8566535882205727,56.06278631438243,76.6211554675129,146.484375,6,1.5075404276111373
VisualCogA_Task-2,3,2053,0.0,预处理,19,中位数基线,1.3829687641532538e-14,8.601378367799223e-17,1.4632739896536142e-14,2.3684757858670005e-15,0.0,6,1.4624871070764622e-16
VisualCogA_Task-2,3,2053,0.0,V3,19,中位数基线,127.564448570386,0.7933874696767663,78.30503916744415,68.26512566505363,69.01041666666667,6,1.4614718357965235
VisualCogA_Task-2,3,2053,0.0,V4,19,中位数基线,127.65214904690946,0.7939329230529866,77.8615445686498,68.90306665804637,69.01041666666667,6,1.4646058070957055
VisualCogA_Task-2,3,2053,0.5,预处理,19,中位数基线,60.68806115190048,0.37744957797021333,35.81290227491806,24.716701774393883,52.734375,6,0.6425444050741921
VisualCogA_Task-2,3,2053,0.5,V3,19,中位数基线,131.9572805086326,0.820708701064191,63.945659885520946,82.82669238857021,14.322916666666666,6,1.5347046737924437
VisualCogA_Task-2,3,2053,0.5,V4,19,中位数基线,131.97420289824942,0.8208139499170606,63.277204964066115,83.18527867039401,14.322916666666666,6,1.5349614224060266
VisualCogA_Task-2,3,2053,1.0,预处理,19,中位数基线,121.0978923897322,0.7531687041571495,71.67189326109164,48.928216506264526,78.77604166666667,6,1.2803596704809348
VisualCogA_Task-2,3,2053,1.0,V3,19,中位数基线,133.96275339038755,0.833181745654534,53.50532205949777,80.60321858829424,13.671875,6,1.5008819602490886
VisualCogA_Task-2,3,2053,1.0,V4,19,中位数基线,134.45397252185688,0.8362368845128988,53.98028368005996,82.03225795505992,13.671875,6,1.5143020263363975
VisualCogA_Task-2,3,2053,2.0,预处理,19,中位数基线,241.52819519433834,1.5021853328915493,142.95805763138313,96.64788334451286,99.609375,6,2.547851166266373
VisualCogA_Task-2,3,2053,2.0,V3,19,中位数基线,141.3743594200622,0.8792782515386173,57.31383929845742,76.13803433125621,17.578125,6,1.5310507814656718
VisualCogA_Task-2,3,2053,2.0,V4,19,中位数基线,141.61624644619837,0.8807826686216255,55.85973785051579,77.4390214470361,17.578125,6,1.536124797655296
VisualCogA_Task-2,4,2027,0.0,预处理,19,保守双分量,1.2543725723489306e-14,6.942810642910967e-17,1.4174369790521295e-14,0.0,0.0,3,1.0865487509717175e-16
VisualCogA_Task-2,4,2027,0.0,V3,19,保守双分量,152.10254829503742,0.8418704413627045,120.8938762777325,29.17921144253896,70.3125,3,1.337941065763934
VisualCogA_Task-2,4,2027,0.0,V4,19,保守双分量,62.66706706178638,0.34685514475324275,29.223247078214843,2.4719354038559174,0.0,3,0.4414107157714278
VisualCogA_Task-2,4,2027,0.5,预处理,19,保守双分量,67.10301322442639,0.371407606205493,75.93913898578677,14.581057773305405,54.6875,3,0.6622693982424458
VisualCogA_Task-2,4,2027,0.5,V3,19,保守双分量,161.47975327523181,0.8937722127920157,125.9355762034266,30.363704299466928,70.3125,3,1.4103514915849737
VisualCogA_Task-2,4,2027,0.5,V4,19,保守双分量,86.30871900907205,0.47770902052656666,87.45825281290546,14.885063455014938,53.385416666666664,3,0.8021319473080052
VisualCogA_Task-2,4,2027,1.0,预处理,19,保守双分量,133.3139136559034,0.7378774687691847,149.70479892937365,38.534090951919985,55.989583333333336,3,1.3654588985453435
VisualCogA_Task-2,4,2027,1.0,V3,19,保守双分量,167.62015063939464,0.9277586193121937,125.16998691412532,30.02003669861941,72.91666666666667,3,1.4403170115512687
VisualCogA_Task-2,4,2027,1.0,V4,19,保守双分量,115.08947646229836,0.6370072653718907,136.3130223781343,31.230802471396043,50.78125,3,1.1871048314881947
VisualCogA_Task-2,4,2027,2.0,预处理,19,保守双分量,266.09429112317673,1.4728018749392227,298.1745431373745,90.15310175400833,66.40625,3,2.7969703450839614
VisualCogA_Task-2,4,2027,2.0,V3,19,保守双分量,169.06414646205397,0.9357509732482373,103.58013931385545,21.86070444172672,153.64583333333334,3,1.3433996970346884
VisualCogA_Task-2,4,2027,2.0,V4,19,保守双分量,179.66172903277823,0.9944073969321292,224.07846900948763,59.311131352249795,57.291666666666664,3,1.9428123365513732
VisualCogA_Task-2,4,2039,0.0,预处理,19,保守双分量,1.2543725723489306e-14,6.942810642910967e-17,1.4174369790521295e-14,0.0,0.0,3,1.0865487509717175e-16
VisualCogA_Task-2,4,2039,0.0,V3,19,保守双分量,152.10254829503742,0.8418704413627045,120.8938762777325,29.17921144253896,70.3125,3,1.337941065763934
VisualCogA_Task-2,4,2039,0.0,V4,19,保守双分量,62.66706706178638,0.34685514475324275,29.223247078214843,2.4719354038559174,0.0,3,0.4414107157714278
VisualCogA_Task-2,4,2039,0.5,预处理,19,保守双分量,67.14606864628585,0.3716459131070551,45.343602562349275,9.980253417865402,97.65625,3,0.5523713513657175
VisualCogA_Task-2,4,2039,0.5,V3,19,保守双分量,158.45716919516286,0.8770425509811718,147.1771591929438,41.57488237064625,93.75,3,1.514459317773619
VisualCogA_Task-2,4,2039,0.5,V4,19,保守双分量,83.62024836579238,0.46282863888655457,70.3174138282692,11.552053677991005,97.65625,3,0.7213674278606997
VisualCogA_Task-2,4,2039,1.0,预处理,19,保守双分量,133.67188702657737,0.739858810981682,92.89745339602162,19.979145634403313,113.28125,3,1.1075295885336678
VisualCogA_Task-2,4,2039,1.0,V3,19,保守双分量,159.60834329209285,0.8834141697076897,138.0657534436783,37.940964832252924,134.11458333333334,3,1.4755023116415076
VisualCogA_Task-2,4,2039,1.0,V4,19,保守双分量,112.14532845659448,0.6207117383818282,107.96786995076009,22.82763781108017,100.26041666666667,3,1.0458551262366296
VisualCogA_Task-2,4,2039,2.0,预处理,19,保守双分量,267.4290493399133,1.4801896110529982,184.01474512666556,40.42341438709085,160.15625,3,2.213179073160524
VisualCogA_Task-2,4,2039,2.0,V3,19,保守双分量,167.32771283551278,0.9261400090667716,132.55263953957078,35.332907399354696,93.75,3,1.4885356157299785
VisualCogA_Task-2,4,2039,2.0,V4,19,保守双分量,176.1388102497931,0.9749084389990659,167.30491575286356,35.4199500638046,113.28125,3,1.6339607806621501
VisualCogA_Task-2,4,2053,0.0,预处理,19,保守双分量,1.2543725723489306e-14,6.942810642910967e-17,1.4174369790521295e-14,0.0,0.0,3,1.0865487509717175e-16
VisualCogA_Task-2,4,2053,0.0,V3,19,保守双分量,152.10254829503742,0.8418704413627045,120.8938762777325,29.17921144253896,70.3125,3,1.337941065763934
VisualCogA_Task-2,4,2053,0.0,V4,19,保守双分量,62.66706706178638,0.34685514475324275,29.223247078214843,2.4719354038559174,0.0,3,0.4414107157714278
VisualCogA_Task-2,4,2053,0.5,预处理,19,保守双分量,60.428269041102574,0.33446365033765235,54.20348526342185,8.198121373080978,75.52083333333333,3,0.529844414321389
VisualCogA_Task-2,4,2053,0.5,V3,19,保守双分量,161.04898195081694,0.8913879421201786,123.65251276351272,29.810755569645895,128.90625,3,1.398588462831004
VisualCogA_Task-2,4,2053,0.5,V4,19,保守双分量,83.5623285996937,0.46250805951694046,42.372899151305845,6.836480879681129,100.26041666666667,3,0.6176118174431195
VisualCogA_Task-2,4,2053,1.0,预处理,19,保守双分量,120.79919969542985,0.668609939174642,109.73588188680036,16.611820981675653,125.0,3,1.0642423555601865
VisualCogA_Task-2,4,2053,1.0,V3,19,保守双分量,169.7118193308415,0.9393357694927235,132.61071469644537,35.92052228291259,76.82291666666667,3,1.5051444779492036
VisualCogA_Task-2,4,2053,1.0,V4,19,保守双分量,109.89017094618906,0.6082296960366549,69.47361372502982,11.913681833022432,101.5625,3,0.8664348868643436
VisualCogA_Task-2,4,2053,2.0,预处理,19,保守双分量,241.52096086966642,1.336791264872743,216.77849390758317,31.46342511664658,128.90625,3,2.110860023624333
VisualCogA_Task-2,4,2053,2.0,V3,19,保守双分量,177.7796342232662,0.9839902145395182,140.38225481148422,39.384280010901925,53.385416666666664,3,1.5904777299584694
VisualCogA_Task-2,4,2053,2.0,V4,19,保守双分量,168.90673633510113,0.9348797259579178,119.9033906819932,19.172454960006462,104.16666666666667,3,1.3728229694014449
VisualCogA_Task-2,5,2027,0.0,预处理,19,中位数基线,8.107548201355371e-15,4.863419029017255e-17,9.614063940325392e-15,6.19874522082379e-16,0.0,5,8.11882000198584e-17
VisualCogA_Task-2,5,2027,0.0,V3,19,中位数基线,139.2654408576313,0.8354019961771588,77.68751485876115,33.541951532628524,93.75,5,1.2696171567307373
VisualCogA_Task-2,5,2027,0.0,V4,19,中位数基线,139.3293031873379,0.8357850827303546,78.70424389723983,33.83797873988772,93.75,5,1.2748254924619558
VisualCogA_Task-2,5,2027,0.5,预处理,19,中位数基线,59.080049258235505,0.3543994172612443,44.302023907097734,16.691979583753987,56.640625,4,0.5874041919413309
VisualCogA_Task-2,5,2027,0.5,V3,19,中位数基线,143.28599838945237,0.8595198373812956,72.08578357239696,30.862066537297864,61.5234375,4,1.2608579970381228
VisualCogA_Task-2,5,2027,0.5,V4,19,中位数基线,143.62177427781901,0.8615340330473719,74.17124287080985,31.732409511903068,61.5234375,4,1.2743480095250996
VisualCogA_Task-2,5,2027,1.0,预处理,19,中位数基线,117.07649598211864,0.7022987027260725,85.39525264290985,30.515852734106772,152.34375,3,1.1414793506559235
VisualCogA_Task-2,5,2027,1.0,V3,19,中位数基线,147.4189294993828,0.8843117662190333,92.05297380424662,37.58628492991412,87.23958333333333,3,1.3858739345806452
VisualCogA_Task-2,5,2027,1.0,V4,19,中位数基线,147.81179636103033,0.8866684295694743,94.49574942201478,38.545455494338135,87.23958333333333,3,1.4013109630713845
