dataset,setting,trial_id,block,cue,model,stage,channel,n_samples,MSE,zero_MSE,baseline_MSE,normalized_MSE
A1,past,11,0,1,B0,encoding,2,205,17021.778869280588,60821.29146857975,71713.88384156859,0.21247180754728887
A1,past,11,0,1,B0,maintenance,0,362,261.31757863857234,68.90146990328765,136.70966225137252,0.07341661170506558
A1,past,11,0,1,B0,maintenance,1,362,66791.32908123065,115586.3811584274,130593.5494483163,0.8790733140494961
A1,past,11,0,1,B0,maintenance,2,362,19264.943806133986,105565.85784331388,123216.15258195082,0.24047177819783497
A1,past,11,0,1,B0,retrieval,0,276,132.9175591119813,221.05775123397805,281.6884651708205,0.03734290236787397
A1,past,11,0,1,B0,retrieval,1,276,103631.4124167923,43839.08865201524,27441.10483084533,1.3639436496624533
A1,past,11,0,1,B0,retrieval,2,276,106160.36832495508,27858.145385189928,29131.556667342516,1.3251309114699172
A1,past,12,0,1,B0,encoding,0,205,113.22977463376768,123.73191074864357,147.26479996768686,0.03181166166106652
A1,past,12,0,1,B0,encoding,1,205,130.867004958279,189.78539463921547,718.047628203212,0.0017224045895013426
A1,past,12,0,1,B0,encoding,2,205,2769.3694106956536,6377.441160927999,10027.159161862455,0.03456823925251383
A1,past,12,0,1,B0,maintenance,0,363,61.054369954775446,124.75638819792219,391.3773815907888,0.01715309392969225
A1,past,12,0,1,B0,maintenance,1,363,269.8958642200858,267.39848182962896,969.1387474765071,0.0035522313311006806
A1,past,12,0,1,B0,maintenance,2,363,37759.17019001459,60048.00950349264,73510.42954078004,0.4713231915047892
A1,past,12,0,1,B0,retrieval,0,249,122.29034078916351,548.6845563270845,666.2809146992655,0.03435720823594424
A1,past,12,0,1,B0,retrieval,1,249,7865.948407582144,7057.162386663915,2353.013794223684,0.1035275900317237
A1,past,12,0,1,B0,retrieval,2,249,69232.49119697919,101449.80016819113,148434.9163717457,0.8641842112149136
A1,past,13,0,-1,B0,encoding,0,205,88.2296127095947,100.18392112741631,92.41112620304395,0.02478791993610072
A1,past,13,0,-1,B0,encoding,1,205,527.1813058198006,786.9305720338309,1906.760173072437,0.00693849072906357
A1,past,13,0,-1,B0,encoding,2,205,144.49651205239564,390.6918125197713,1494.9490692960148,0.0018036560888156272
A1,past,13,0,-1,B0,maintenance,0,362,62.11353895087789,104.83340062829073,69.8628407956147,0.017450665181201693
A1,past,13,0,-1,B0,maintenance,1,362,3493.3437248087594,6399.892366580029,10477.020022615565,0.04597760349321475
A1,past,13,0,-1,B0,maintenance,2,362,1103.596071556006,4644.245591363102,8911.651896142837,0.013775472817871361
A1,past,13,0,-1,B0,retrieval,0,267,61.81810063402513,111.32966166259536,78.25456336092157,0.01736766242147852
A1,past,13,0,-1,B0,retrieval,1,267,8016.2768140907965,15487.919897151254,35120.63197392284,0.10550613563521995
A1,past,13,0,-1,B0,retrieval,2,267,2709.6319056433003,11230.711479085066,29781.9680483203,0.03382257478499187
A1,past,16,0,-1,B0,encoding,0,205,87.69165476385949,91.3625242234381,113.0497830702246,0.024636781808227884
A1,past,16,0,-1,B0,encoding,1,205,34973.7041667705,27757.75037387818,22583.870435904817,0.46030600752200423
A1,past,16,0,-1,B0,encoding,2,205,6083.787192505267,7768.824925130387,4890.246870507546,0.07593996323483386
A1,past,16,0,-1,B0,maintenance,0,362,743.7282443012909,507.2047754204073,585.1545350729733,0.20894885070658767
A1,past,16,0,-1,B0,maintenance,1,362,214744.76520757788,140380.0986785255,123976.54728758772,2.826360772013074
A1,past,16,0,-1,B0,maintenance,2,362,100480.91141366451,75533.90634625364,61898.82971878245,1.2542379404651862
A1,past,16,0,-1,B0,retrieval,0,233,449.09624187993313,176.89265823889446,217.19855271829636,0.12617262328878973
A1,past,16,0,-1,B0,retrieval,1,233,307850.3384720715,151475.91253555796,106392.13479128883,4.051768710018857
A1,past,16,0,-1,B0,retrieval,2,233,186164.05005656855,98108.57561622423,60719.07958923841,2.3237648967011184
A1,past,17,0,1,B0,encoding,0,205,568.5536468794703,216.24214836989506,264.81135841487145,0.15973392430740876
A1,past,17,0,1,B0,encoding,1,205,17846.765641576112,20537.77945394752,16037.115515688376,0.2348900019420893
A1,past,17,0,1,B0,encoding,2,205,44509.310354158624,46442.384811684344,37830.526802789784,0.555580805993107
A1,past,17,0,1,B0,maintenance,0,363,1569.377945025347,772.6835123741798,1156.08945906314,0.44091335840738816
A1,past,17,0,1,B0,maintenance,1,363,34646.89221776055,39910.87285585999,31462.570113128964,0.456004675791687
A1,past,17,0,1,B0,maintenance,2,363,101604.27196142961,100355.63733570637,84268.56526205222,1.2682601203997237
A1,past,17,0,1,B0,retrieval,0,334,1490.0961539988373,184.21808174156567,245.91228712722284,0.418639309729148
