dataset,trial_id,block,truth,common_50_250,common_250_500,common_500_750,midline_50_250,midline_250_500,midline_500_750,lateral_50_250,lateral_250_500,lateral_500_750
A2,87,9,-1,2.2164213923339733,2.8376167549389377,2.910189092936373,-1.668646634960972,-1.5465564635516784,-1.2739173337972405,0.5333118495443986,0.17211101253742672,-0.5967284885091997
A2,88,9,1,0.43230866706043136,1.3480795234625542,2.5737319607637614,-1.7358952235724683,-2.5561127130879173,-3.296222010986807,4.444405043132634,4.444305986107434,3.3970364295799063
A2,89,9,-1,0.5718749905812607,0.6046302270407368,1.3508758679065593,0.08129729143150004,0.16025002367851182,0.06654052625053819,-0.7857993933522344,-0.9046653566359268,-1.4642404045432065
A2,90,9,-1,2.2872170787780344,2.1505694909285196,2.3993354234428654,-2.8409812783858652,-2.498238566097865,-1.9947178874872065,0.71583510984058,-0.1643367787849847,-1.342693806911153
A2,91,9,-1,-0.24185027125481753,-0.1856498992248408,-0.02416789759544458,0.04790925593774027,0.07014465294525679,0.13007631598523617,-0.950689336720005,-0.7099598218430124,-0.04558537503926758
A2,92,9,-1,0.5430695164458472,0.5677899578080339,0.09677123551689763,-0.16501378308223447,-0.031976196920892534,0.38867489698547714,-1.2378156743182083,-1.2783612322494315,-1.84268129262953
A2,93,9,1,0.2936318468468251,0.5154166247090554,0.8539403459315962,-0.36893968675052335,-0.2630265222106888,-0.31270192048947926,-0.0009776013674120184,-0.21792476137019376,-0.4054548747540933
A2,94,9,-1,-2.7341474364978002,-3.6499608507685295,-3.1210005725412167,2.3173070004801404,3.5208450540302283,3.6715558623070486,-3.3621945479324853,-4.022707283046435,-3.130931608331336
A2,95,9,-1,-1.5726866005811433,-1.1548357739972295,0.13034510887907802,1.6681331123536494,1.0950528172116245,0.3629725245467738,-1.4544239850198644,-0.673030474602405,-0.3219993547256998
A2,96,9,-1,0.8695988451086749,0.7974532931036477,0.878669069240689,-0.5158757702803675,-0.4794780613842498,-0.1603769650652449,0.23168006289692117,0.02182039856277255,-0.5347364104974539
A2,97,9,-1,-0.11926865838689045,0.05683586393756475,0.39830166286841084,0.023339930474232468,0.044352967685468495,-0.01973097776325621,-0.0672541667981528,-0.0963509289735378,-0.17530893028715253
A2,98,9,-1,-1.6493024663667153,-1.3157552855949244,-0.39329292480746103,1.5923579483462735,1.5542382470553069,1.21324614309313,-1.4107878577327213,-1.0391819016923332,-0.9039723990420587
A2,99,9,-1,0.5096680154661503,0.32852582057620033,0.33525668032158124,-0.243416605682186,-0.027649468721719223,0.10162218557436678,-0.3004060277344201,-0.39885496871552134,-0.6379488352208219
B1,2,10,-1,-0.311600721318884,-0.08907004156167567,-0.04698546478704378,0.36700167714692866,0.309483569823744,0.2351044896670004,-0.015397343088032018,-0.0960681495092539,-0.13596745481534567
B1,3,10,1,0.034941312570620185,0.17227563382714248,0.1243588968280747,0.35717807262263834,0.33269444617890565,0.2749289867545618,0.43202953622701845,0.33736200083112367,0.20344964422512662
B1,4,10,-1,1.1235034994398985,1.205547799814649,1.0597650173992328,-0.05496524645571147,-0.13806373103381644,-0.23111685863967965,-0.06015129731338372,-0.01590503846615718,-0.021331250857025773
B1,5,10,1,-3.979197652087202,-4.139402030562892,-3.40031499191206,2.085713925688161,2.3285375062219065,2.558810889293037,-0.28522292937639676,-0.1440873867136344,-0.06711201672358601
B1,6,10,1,-0.757641652427346,-0.5975748824456977,0.5583993496123141,0.36989406573494643,0.3153875207427312,-0.5605052077240268,-0.09149905863213945,0.19515252066601246,0.6872281475486098
B1,7,10,1,-0.17692927504561978,-0.09078520611122966,-0.1440280731196846,-0.13579069371137206,-0.09902834579270926,-0.0817463152248325,-0.016929675265554386,-0.04266690856994517,0.014732508183028951
B1,8,10,-1,-0.4245222330475177,-0.31564269038483017,-0.3026674303354296,0.09613093517554781,0.12565746679363318,0.1358522041257068,0.2154779352343351,0.3659458889926761,0.3676974841044046
