dataset,trial_id,block,model,stage,n_samples,MSE,gap_s,identity
B2,36,1,N3,retrieval,300,33612.5082645648,0.1,frozen_V2_new_scoring_window
B2,37,1,N3,encoding,205,5125.831506686203,0.1,frozen_V2_new_scoring_window
B2,37,1,N3,maintenance,363,15723.402207357994,0.1,frozen_V2_new_scoring_window
B2,37,1,N3,retrieval,329,137841.88350587606,0.1,frozen_V2_new_scoring_window
B2,44,2,N3,encoding,205,6291.340575237119,0.1,frozen_V2_new_scoring_window
B2,44,2,N3,maintenance,363,8307.202130508771,0.1,frozen_V2_new_scoring_window
B2,44,2,N3,retrieval,358,91172.04104694827,0.1,frozen_V2_new_scoring_window
B2,45,2,N3,encoding,205,56830.94491329583,0.1,frozen_V2_new_scoring_window
B2,45,2,N3,maintenance,363,19671.04709108752,0.1,frozen_V2_new_scoring_window
B2,45,2,N3,retrieval,301,14248.957198809803,0.1,frozen_V2_new_scoring_window
B2,46,2,N3,encoding,205,22782.54354953605,0.1,frozen_V2_new_scoring_window
B2,46,2,N3,maintenance,362,158132.64498947174,0.1,frozen_V2_new_scoring_window
B2,46,2,N3,retrieval,280,65968.43355004751,0.1,frozen_V2_new_scoring_window
B2,47,2,N3,encoding,205,3654.6704838091196,0.1,frozen_V2_new_scoring_window
B2,47,2,N3,maintenance,363,4796.225831135286,0.1,frozen_V2_new_scoring_window
B2,47,2,N3,retrieval,328,54950.42129309319,0.1,frozen_V2_new_scoring_window
B2,48,2,N3,encoding,205,19247.38212421341,0.1,frozen_V2_new_scoring_window
B2,48,2,N3,maintenance,362,144087.5774186576,0.1,frozen_V2_new_scoring_window
B2,48,2,N3,retrieval,373,129663.7704093998,0.1,frozen_V2_new_scoring_window
B2,49,2,N3,encoding,205,62382.058608647356,0.1,frozen_V2_new_scoring_window
B2,49,2,N3,maintenance,362,573275.7846138593,0.1,frozen_V2_new_scoring_window
B2,49,2,N3,retrieval,313,461154.24142293097,0.1,frozen_V2_new_scoring_window
B2,50,2,N3,encoding,205,607564.5743830772,0.1,frozen_V2_new_scoring_window
B2,50,2,N3,maintenance,363,337461.0042218743,0.1,frozen_V2_new_scoring_window
B2,50,2,N3,retrieval,326,96559.66482758915,0.1,frozen_V2_new_scoring_window
B2,51,2,N3,encoding,205,104257.73313351531,0.1,frozen_V2_new_scoring_window
B2,51,2,N3,maintenance,363,716786.4528075204,0.1,frozen_V2_new_scoring_window
B2,51,2,N3,retrieval,330,694540.651317922,0.1,frozen_V2_new_scoring_window
B2,52,2,N3,encoding,205,3769.900061186165,0.1,frozen_V2_new_scoring_window
B2,52,2,N3,maintenance,362,5029.152896209672,0.1,frozen_V2_new_scoring_window
B2,52,2,N3,retrieval,323,28203.054033798417,0.1,frozen_V2_new_scoring_window
B2,53,2,N3,encoding,205,98763.72283984727,0.1,frozen_V2_new_scoring_window
B2,53,2,N3,maintenance,363,288988.90991516307,0.1,frozen_V2_new_scoring_window
B2,53,2,N3,retrieval,270,88127.97655787467,0.1,frozen_V2_new_scoring_window
B2,55,2,N3,encoding,205,18083.242544020883,0.1,frozen_V2_new_scoring_window
B2,55,2,N3,maintenance,363,45990.3891196373,0.1,frozen_V2_new_scoring_window
B2,55,2,N3,retrieval,254,28976.037465987,0.1,frozen_V2_new_scoring_window
B2,56,2,N3,encoding,205,52852.43563445222,0.1,frozen_V2_new_scoring_window
B2,56,2,N3,maintenance,362,460029.4048811658,0.1,frozen_V2_new_scoring_window
B2,56,2,N3,retrieval,279,258313.84223661685,0.1,frozen_V2_new_scoring_window
B2,57,2,N3,encoding,205,277767.58943115314,0.1,frozen_V2_new_scoring_window
B2,57,2,N3,maintenance,363,684684.0162049577,0.1,frozen_V2_new_scoring_window
B2,57,2,N3,retrieval,293,100323.98688699171,0.1,frozen_V2_new_scoring_window
B2,64,3,N3,encoding,205,55129.49252056354,0.1,frozen_V2_new_scoring_window
B2,64,3,N3,maintenance,363,45914.367630473156,0.1,frozen_V2_new_scoring_window
B2,64,3,N3,retrieval,288,33623.4538241334,0.1,frozen_V2_new_scoring_window
B2,65,3,N3,encoding,205,50896.158245319566,0.1,frozen_V2_new_scoring_window
B2,65,3,N3,maintenance,362,230427.00395847834,0.1,frozen_V2_new_scoring_window
B2,65,3,N3,retrieval,282,381810.97798290016,0.1,frozen_V2_new_scoring_window
B2,66,3,N3,encoding,205,161632.40845184695,0.1,frozen_V2_new_scoring_window
B2,66,3,N3,maintenance,363,354638.4858523508,0.1,frozen_V2_new_scoring_window
B2,66,3,N3,retrieval,323,209049.2769549607,0.1,frozen_V2_new_scoring_window
B2,67,3,N3,encoding,205,7932.1639388517715,0.1,frozen_V2_new_scoring_window
B2,67,3,N3,maintenance,362,14811.161816332733,0.1,frozen_V2_new_scoring_window
B2,67,3,N3,retrieval,296,30026.30945713297,0.1,frozen_V2_new_scoring_window
B2,68,3,N3,encoding,205,170413.0018907485,0.1,frozen_V2_new_scoring_window
B2,68,3,N3,maintenance,363,109991.82846286376,0.1,frozen_V2_new_scoring_window
B2,68,3,N3,retrieval,332,70804.8129542968,0.1,frozen_V2_new_scoring_window
B2,69,3,N3,encoding,205,96308.75418106056,0.1,frozen_V2_new_scoring_window
B2,69,3,N3,maintenance,362,347944.82161251333,0.1,frozen_V2_new_scoring_window
B2,69,3,N3,retrieval,319,286157.0276752579,0.1,frozen_V2_new_scoring_window
B2,70,3,N3,encoding,205,38943.33298426841,0.1,frozen_V2_new_scoring_window
B2,70,3,N3,maintenance,363,58573.09475126971,0.1,frozen_V2_new_scoring_window
B2,70,3,N3,retrieval,270,16580.826785712838,0.1,frozen_V2_new_scoring_window
B2,71,3,N3,encoding,205,12192.017921435052,0.1,frozen_V2_new_scoring_window
B2,71,3,N3,maintenance,363,82342.98608879946,0.1,frozen_V2_new_scoring_window
B2,71,3,N3,retrieval,352,76502.2687699365,0.1,frozen_V2_new_scoring_window
B2,72,3,N3,encoding,205,32562.50095945716,0.1,frozen_V2_new_scoring_window
B2,72,3,N3,maintenance,363,51140.495479322,0.1,frozen_V2_new_scoring_window
B2,72,3,N3,retrieval,280,9810.35709373312,0.1,frozen_V2_new_scoring_window
B2,73,3,N3,encoding,205,9284.595309299755,0.1,frozen_V2_new_scoring_window
B2,73,3,N3,maintenance,362,19663.061907242783,0.1,frozen_V2_new_scoring_window
B2,73,3,N3,retrieval,314,17232.847917529878,0.1,frozen_V2_new_scoring_window
B2,74,3,N3,encoding,205,121503.21305265024,0.1,frozen_V2_new_scoring_window
B2,74,3,N3,maintenance,363,118615.10708035457,0.1,frozen_V2_new_scoring_window
B2,74,3,N3,retrieval,317,62462.6728752399,0.1,frozen_V2_new_scoring_window
B2,75,3,N3,encoding,205,35280.9836267602,0.1,frozen_V2_new_scoring_window
B2,75,3,N3,maintenance,363,57116.0330281727,0.1,frozen_V2_new_scoring_window
B2,75,3,N3,retrieval,359,13833.379893735017,0.1,frozen_V2_new_scoring_window
B2,76,3,N3,encoding,205,7389.084172495933,0.1,frozen_V2_new_scoring_window
B2,76,3,N3,maintenance,362,134782.10390187893,0.1,frozen_V2_new_scoring_window
B2,76,3,N3,retrieval,392,73369.97689615085,0.1,frozen_V2_new_scoring_window
B2,77,3,N3,encoding,205,7467.277734301009,0.1,frozen_V2_new_scoring_window
B2,77,3,N3,maintenance,363,10632.752089581914,0.1,frozen_V2_new_scoring_window
B2,77,3,N3,retrieval,256,26247.541511058516,0.1,frozen_V2_new_scoring_window
B2,84,4,N3,encoding,205,11864.68606566931,0.1,frozen_V2_new_scoring_window
B2,84,4,N3,maintenance,363,21817.852852218777,0.1,frozen_V2_new_scoring_window
B2,84,4,N3,retrieval,329,23532.314071557277,0.1,frozen_V2_new_scoring_window
B2,85,4,N3,encoding,205,570226.1858017852,0.1,frozen_V2_new_scoring_window
B2,85,4,N3,maintenance,362,650659.2916700603,0.1,frozen_V2_new_scoring_window
B2,85,4,N3,retrieval,374,921920.7992177425,0.1,frozen_V2_new_scoring_window
B2,86,4,N3,encoding,205,4840.208470322887,0.1,frozen_V2_new_scoring_window
B2,86,4,N3,maintenance,363,36407.54240689659,0.1,frozen_V2_new_scoring_window
B2,86,4,N3,retrieval,304,207321.19666917983,0.1,frozen_V2_new_scoring_window
B2,87,4,N3,encoding,205,19125.75916983116,0.1,frozen_V2_new_scoring_window
B2,87,4,N3,maintenance,362,141458.24317740917,0.1,frozen_V2_new_scoring_window
B2,87,4,N3,retrieval,275,413207.72965940164,0.1,frozen_V2_new_scoring_window
B2,88,4,N3,encoding,205,217774.38688188625,0.1,frozen_V2_new_scoring_window
B2,88,4,N3,maintenance,363,255431.15552818333,0.1,frozen_V2_new_scoring_window
B2,88,4,N3,retrieval,277,56821.93766301448,0.1,frozen_V2_new_scoring_window
B2,89,4,N3,encoding,205,45224.24377069692,0.1,frozen_V2_new_scoring_window
B2,89,4,N3,maintenance,362,814924.6686228837,0.1,frozen_V2_new_scoring_window
B2,89,4,N3,retrieval,302,645601.4967255805,0.1,frozen_V2_new_scoring_window
B2,90,4,N3,encoding,205,87816.78760297979,0.1,frozen_V2_new_scoring_window
B2,90,4,N3,maintenance,363,241559.5448157664,0.1,frozen_V2_new_scoring_window
B2,90,4,N3,retrieval,300,84712.32421951396,0.1,frozen_V2_new_scoring_window
B2,91,4,N3,encoding,205,65025.163489127124,0.1,frozen_V2_new_scoring_window
B2,91,4,N3,maintenance,362,302543.28879077395,0.1,frozen_V2_new_scoring_window
B2,91,4,N3,retrieval,269,134095.67871381482,0.1,frozen_V2_new_scoring_window
B2,92,4,N3,encoding,205,2776.9195927913984,0.1,frozen_V2_new_scoring_window
B2,92,4,N3,maintenance,363,27715.404909773668,0.1,frozen_V2_new_scoring_window
B2,92,4,N3,retrieval,346,49896.474818425304,0.1,frozen_V2_new_scoring_window
B2,93,4,N3,encoding,205,18919.670491660076,0.1,frozen_V2_new_scoring_window
B2,93,4,N3,maintenance,362,41862.86209517967,0.1,frozen_V2_new_scoring_window
B2,93,4,N3,retrieval,271,14627.72218045052,0.1,frozen_V2_new_scoring_window
B2,94,4,N3,encoding,205,18257.75571839573,0.1,frozen_V2_new_scoring_window
B2,94,4,N3,maintenance,363,21081.071557396288,0.1,frozen_V2_new_scoring_window
B2,94,4,N3,retrieval,378,21605.91418864419,0.1,frozen_V2_new_scoring_window
B2,95,4,N3,encoding,205,3017.065311362562,0.1,frozen_V2_new_scoring_window
B2,95,4,N3,maintenance,362,40982.69287263775,0.1,frozen_V2_new_scoring_window
B2,95,4,N3,retrieval,265,155126.69267707373,0.1,frozen_V2_new_scoring_window
B2,96,4,N3,encoding,205,30329.475870636317,0.1,frozen_V2_new_scoring_window
B2,96,4,N3,maintenance,363,183758.652724612,0.1,frozen_V2_new_scoring_window
B2,96,4,N3,retrieval,410,183805.07203140235,0.1,frozen_V2_new_scoring_window
B2,97,4,N3,encoding,205,47672.047985873905,0.1,frozen_V2_new_scoring_window
B2,97,4,N3,maintenance,363,82406.75475354084,0.1,frozen_V2_new_scoring_window
B2,97,4,N3,retrieval,410,67773.08635932948,0.1,frozen_V2_new_scoring_window
B2,98,4,N3,encoding,205,18452.88931017613,0.1,frozen_V2_new_scoring_window
B2,98,4,N3,maintenance,363,48117.97999949346,0.1,frozen_V2_new_scoring_window
B2,98,4,N3,retrieval,327,76933.07969496353,0.1,frozen_V2_new_scoring_window
B2,99,4,N3,encoding,205,41121.92922073438,0.1,frozen_V2_new_scoring_window
B2,99,4,N3,maintenance,363,275309.1608876184,0.1,frozen_V2_new_scoring_window
B2,99,4,N3,retrieval,299,487785.9745809769,0.1,frozen_V2_new_scoring_window
B2,2,0,N2,encoding,205,261444.23671278168,0.15,frozen_V2_new_scoring_window
B2,2,0,N2,maintenance,362,267455.17213462293,0.15,frozen_V2_new_scoring_window
B2,2,0,N2,retrieval,372,307575.86307757936,0.15,frozen_V2_new_scoring_window
B2,3,0,N2,encoding,205,12843.811560782993,0.15,frozen_V2_new_scoring_window
B2,3,0,N2,maintenance,363,86024.80511673172,0.15,frozen_V2_new_scoring_window
B2,3,0,N2,retrieval,371,166226.78466263012,0.15,frozen_V2_new_scoring_window
B2,4,0,N2,encoding,205,35759.19185149823,0.15,frozen_V2_new_scoring_window
B2,4,0,N2,maintenance,363,157365.79773860032,0.15,frozen_V2_new_scoring_window
B2,4,0,N2,retrieval,235,353131.6249099507,0.15,frozen_V2_new_scoring_window
B2,5,0,N2,encoding,205,31303.787821293467,0.15,frozen_V2_new_scoring_window
B2,5,0,N2,maintenance,363,78107.59802127836,0.15,frozen_V2_new_scoring_window
B2,5,0,N2,retrieval,272,21945.892545573926,0.15,frozen_V2_new_scoring_window
B2,6,0,N2,encoding,205,114525.98365066978,0.15,frozen_V2_new_scoring_window
B2,6,0,N2,maintenance,362,103533.4267904672,0.15,frozen_V2_new_scoring_window
B2,6,0,N2,retrieval,271,26928.770617199625,0.15,frozen_V2_new_scoring_window
B2,7,0,N2,encoding,205,122036.72789325728,0.15,frozen_V2_new_scoring_window
B2,7,0,N2,maintenance,363,242469.9895732182,0.15,frozen_V2_new_scoring_window
B2,7,0,N2,retrieval,284,295653.15867159556,0.15,frozen_V2_new_scoring_window
B2,8,0,N2,encoding,205,8911.316634604533,0.15,frozen_V2_new_scoring_window
B2,8,0,N2,maintenance,362,15091.834252712602,0.15,frozen_V2_new_scoring_window
B2,8,0,N2,retrieval,244,83899.7555306544,0.15,frozen_V2_new_scoring_window
B2,9,0,N2,encoding,205,23623.36394212199,0.15,frozen_V2_new_scoring_window
B2,9,0,N2,maintenance,362,47418.361327263265,0.15,frozen_V2_new_scoring_window
B2,9,0,N2,retrieval,239,96743.26906821996,0.15,frozen_V2_new_scoring_window
B2,10,0,N2,encoding,205,462147.20682688634,0.15,frozen_V2_new_scoring_window
B2,10,0,N2,maintenance,362,666852.3376152525,0.15,frozen_V2_new_scoring_window
B2,10,0,N2,retrieval,277,477349.4466939813,0.15,frozen_V2_new_scoring_window
B2,11,0,N2,encoding,205,36771.182530492166,0.15,frozen_V2_new_scoring_window
B2,11,0,N2,maintenance,362,252809.0698944895,0.15,frozen_V2_new_scoring_window
B2,11,0,N2,retrieval,317,279689.1652431465,0.15,frozen_V2_new_scoring_window
B2,12,0,N2,encoding,205,118753.15051873834,0.15,frozen_V2_new_scoring_window
B2,12,0,N2,maintenance,363,199590.29370124347,0.15,frozen_V2_new_scoring_window
B2,12,0,N2,retrieval,352,80053.60313468144,0.15,frozen_V2_new_scoring_window
B2,13,0,N2,encoding,205,14613.797914641735,0.15,frozen_V2_new_scoring_window
B2,13,0,N2,maintenance,362,46338.605547141844,0.15,frozen_V2_new_scoring_window
B2,13,0,N2,retrieval,316,273863.16506802663,0.15,frozen_V2_new_scoring_window
B2,15,0,N2,encoding,205,67479.76203796701,0.15,frozen_V2_new_scoring_window
B2,15,0,N2,maintenance,362,192457.94974185908,0.15,frozen_V2_new_scoring_window
B2,15,0,N2,retrieval,334,305054.37493400957,0.15,frozen_V2_new_scoring_window
B2,17,0,N2,encoding,205,14380.554704219134,0.15,frozen_V2_new_scoring_window
B2,17,0,N2,maintenance,362,19953.288479566483,0.15,frozen_V2_new_scoring_window
B2,17,0,N2,retrieval,291,10172.11704249718,0.15,frozen_V2_new_scoring_window
B2,24,1,N2,encoding,205,41184.26098264674,0.15,frozen_V2_new_scoring_window
B2,24,1,N2,maintenance,362,204026.9596726313,0.15,frozen_V2_new_scoring_window
B2,24,1,N2,retrieval,311,186245.74427759813,0.15,frozen_V2_new_scoring_window
B2,25,1,N2,encoding,205,104346.96003060343,0.15,frozen_V2_new_scoring_window
B2,25,1,N2,maintenance,363,777599.3582653926,0.15,frozen_V2_new_scoring_window
B2,25,1,N2,retrieval,296,681384.6061052866,0.15,frozen_V2_new_scoring_window
B2,26,1,N2,encoding,205,9852.842372320752,0.15,frozen_V2_new_scoring_window
B2,26,1,N2,maintenance,362,180424.14528274574,0.15,frozen_V2_new_scoring_window
B2,26,1,N2,retrieval,302,280678.6957804671,0.15,frozen_V2_new_scoring_window
B2,27,1,N2,encoding,205,18769.040875890652,0.15,frozen_V2_new_scoring_window
B2,27,1,N2,maintenance,363,88392.50446410282,0.15,frozen_V2_new_scoring_window
B2,27,1,N2,retrieval,334,48848.96264596295,0.15,frozen_V2_new_scoring_window
B2,28,1,N2,encoding,205,889.0008559679134,0.15,frozen_V2_new_scoring_window
B2,28,1,N2,maintenance,362,2577.107859533745,0.15,frozen_V2_new_scoring_window
B2,28,1,N2,retrieval,260,7173.918761344131,0.15,frozen_V2_new_scoring_window
B2,29,1,N2,encoding,205,85221.16351014077,0.15,frozen_V2_new_scoring_window
B2,29,1,N2,maintenance,363,837961.952774341,0.15,frozen_V2_new_scoring_window
B2,29,1,N2,retrieval,290,853215.3548893394,0.15,frozen_V2_new_scoring_window
B2,30,1,N2,encoding,205,70211.5415222206,0.15,frozen_V2_new_scoring_window
B2,30,1,N2,maintenance,362,311842.5652428257,0.15,frozen_V2_new_scoring_window
B2,30,1,N2,retrieval,322,417229.6851746233,0.15,frozen_V2_new_scoring_window
B2,31,1,N2,encoding,205,97310.88963263627,0.15,frozen_V2_new_scoring_window
B2,31,1,N2,maintenance,363,314018.5265840405,0.15,frozen_V2_new_scoring_window
B2,31,1,N2,retrieval,308,176493.32025638164,0.15,frozen_V2_new_scoring_window
B2,32,1,N2,encoding,205,86400.51980606213,0.15,frozen_V2_new_scoring_window
B2,32,1,N2,maintenance,362,648947.8948690962,0.15,frozen_V2_new_scoring_window
B2,32,1,N2,retrieval,252,1423675.1939166153,0.15,frozen_V2_new_scoring_window
B2,33,1,N2,encoding,205,14815.022867221858,0.15,frozen_V2_new_scoring_window
B2,33,1,N2,maintenance,363,124079.18196106289,0.15,frozen_V2_new_scoring_window
B2,33,1,N2,retrieval,292,23194.962008520124,0.15,frozen_V2_new_scoring_window
B2,34,1,N2,encoding,205,115116.85973989377,0.15,frozen_V2_new_scoring_window
B2,34,1,N2,maintenance,363,266150.63854259555,0.15,frozen_V2_new_scoring_window
B2,34,1,N2,retrieval,305,253286.369479192,0.15,frozen_V2_new_scoring_window
B2,35,1,N2,encoding,205,60757.016874348876,0.15,frozen_V2_new_scoring_window
B2,35,1,N2,maintenance,363,318615.151703046,0.15,frozen_V2_new_scoring_window
B2,35,1,N2,retrieval,324,289820.394971459,0.15,frozen_V2_new_scoring_window
B2,36,1,N2,encoding,205,61691.986959159425,0.15,frozen_V2_new_scoring_window
B2,36,1,N2,maintenance,362,102159.90076768368,0.15,frozen_V2_new_scoring_window
B2,36,1,N2,retrieval,287,16122.012199260445,0.15,frozen_V2_new_scoring_window
B2,37,1,N2,encoding,205,7218.387113880174,0.15,frozen_V2_new_scoring_window
B2,37,1,N2,maintenance,363,18213.422590268798,0.15,frozen_V2_new_scoring_window
B2,37,1,N2,retrieval,316,121482.72938643921,0.15,frozen_V2_new_scoring_window
B2,44,2,N2,encoding,205,9469.998597596163,0.15,frozen_V2_new_scoring_window
B2,44,2,N2,maintenance,363,10776.913672007939,0.15,frozen_V2_new_scoring_window
B2,44,2,N2,retrieval,345,81312.20225658575,0.15,frozen_V2_new_scoring_window
B2,45,2,N2,encoding,205,56950.93949795523,0.15,frozen_V2_new_scoring_window
B2,45,2,N2,maintenance,363,18800.490732538303,0.15,frozen_V2_new_scoring_window
B2,45,2,N2,retrieval,288,18639.809272648814,0.15,frozen_V2_new_scoring_window
B2,46,2,N2,encoding,205,24605.293079460003,0.15,frozen_V2_new_scoring_window
B2,46,2,N2,maintenance,362,162794.8890590943,0.15,frozen_V2_new_scoring_window
B2,46,2,N2,retrieval,267,84081.37427519503,0.15,frozen_V2_new_scoring_window
B2,47,2,N2,encoding,205,8959.63779552341,0.15,frozen_V2_new_scoring_window
B2,47,2,N2,maintenance,363,10528.46083363057,0.15,frozen_V2_new_scoring_window
B2,47,2,N2,retrieval,315,48373.06014249071,0.15,frozen_V2_new_scoring_window
B2,48,2,N2,encoding,205,18262.17427833656,0.15,frozen_V2_new_scoring_window
B2,48,2,N2,maintenance,362,138980.16440694183,0.15,frozen_V2_new_scoring_window
B2,48,2,N2,retrieval,360,112896.50713915717,0.15,frozen_V2_new_scoring_window
B2,49,2,N2,encoding,205,83215.44830869953,0.15,frozen_V2_new_scoring_window
B2,49,2,N2,maintenance,362,535599.9035002507,0.15,frozen_V2_new_scoring_window
B2,49,2,N2,retrieval,300,497220.23693636287,0.15,frozen_V2_new_scoring_window
B2,50,2,N2,encoding,205,595418.7780746731,0.15,frozen_V2_new_scoring_window
B2,50,2,N2,maintenance,363,337480.23217312136,0.15,frozen_V2_new_scoring_window
B2,50,2,N2,retrieval,313,105022.9948940525,0.15,frozen_V2_new_scoring_window
B2,51,2,N2,encoding,205,108621.02342339406,0.15,frozen_V2_new_scoring_window
B2,51,2,N2,maintenance,363,733852.8596090969,0.15,frozen_V2_new_scoring_window
B2,51,2,N2,retrieval,317,730936.986250115,0.15,frozen_V2_new_scoring_window
B2,52,2,N2,encoding,205,3234.836201359152,0.15,frozen_V2_new_scoring_window
B2,52,2,N2,maintenance,362,4287.2657954593205,0.15,frozen_V2_new_scoring_window
B2,52,2,N2,retrieval,310,22524.15518140684,0.15,frozen_V2_new_scoring_window
B2,53,2,N2,encoding,205,121327.0765963598,0.15,frozen_V2_new_scoring_window
B2,53,2,N2,maintenance,363,270046.4234249042,0.15,frozen_V2_new_scoring_window
B2,53,2,N2,retrieval,257,107717.19499732894,0.15,frozen_V2_new_scoring_window
B2,55,2,N2,encoding,205,27751.084484451127,0.15,frozen_V2_new_scoring_window
B2,55,2,N2,maintenance,363,40138.74499250146,0.15,frozen_V2_new_scoring_window
B2,55,2,N2,retrieval,241,31692.929670391797,0.15,frozen_V2_new_scoring_window
B2,56,2,N2,encoding,205,51783.881588103555,0.15,frozen_V2_new_scoring_window
B2,56,2,N2,maintenance,362,451628.0405480521,0.15,frozen_V2_new_scoring_window
B2,56,2,N2,retrieval,266,224083.28219120947,0.15,frozen_V2_new_scoring_window
B2,57,2,N2,encoding,205,270932.8370921107,0.15,frozen_V2_new_scoring_window
B2,57,2,N2,maintenance,363,672900.5131554509,0.15,frozen_V2_new_scoring_window
B2,57,2,N2,retrieval,280,82078.62365596199,0.15,frozen_V2_new_scoring_window
B2,64,3,N2,encoding,205,57240.38872318181,0.15,frozen_V2_new_scoring_window
B2,64,3,N2,maintenance,363,47612.32155149228,0.15,frozen_V2_new_scoring_window
B2,64,3,N2,retrieval,275,36654.860895462996,0.15,frozen_V2_new_scoring_window
B2,65,3,N2,encoding,205,108749.78839683784,0.15,frozen_V2_new_scoring_window
B2,65,3,N2,maintenance,362,196197.08992446348,0.15,frozen_V2_new_scoring_window
B2,65,3,N2,retrieval,269,278626.1634415739,0.15,frozen_V2_new_scoring_window
B2,66,3,N2,encoding,205,112130.10024672926,0.15,frozen_V2_new_scoring_window
B2,66,3,N2,maintenance,363,305471.8271310263,0.15,frozen_V2_new_scoring_window
B2,66,3,N2,retrieval,310,233553.99730010147,0.15,frozen_V2_new_scoring_window
B2,67,3,N2,encoding,205,16343.300529681406,0.15,frozen_V2_new_scoring_window
B2,67,3,N2,maintenance,362,12868.903550911935,0.15,frozen_V2_new_scoring_window
