dataset,trial_id,block,prefix_end_s,cognitive_0,cognitive_1,cognitive_2,cognitive_3,cognitive_4,cognitive_5,cognitive_6,cognitive_7,cognitive_8,ordinary_0,ordinary_1,ordinary_2,ordinary_3,ordinary_4,ordinary_5,ordinary_6,ordinary_7,ordinary_8
A2,87,4,2.8203125,0.03353227377768422,0.1143974777065965,0.017039101338101117,-0.0042022455409465205,0.7303893118150011,0.003260512020843621,-0.0008147481924507798,2.2218001939550804,-0.011835972496161688,247.66320916012398,159.40775898213303,368.1422985800851,89.98875255653591,-268.2255899580511,114.40491739720838,-174.15854769171014,-483.18660616186247,-233.03138075884593
A2,88,4,2.81640625,0.018474909208425868,-0.006012987003986922,-0.003247692063797646,-0.1757724607994613,-0.8970135378414654,-0.0006148971238159869,-0.033725113574061535,-2.7286610306549774,-0.0065219140138580226,218.14041843417723,602.4843665318962,498.1919242146449,353.55252642599345,489.1094975085902,745.9508653728407,212.72535766020525,136.76413238031824,444.08566072468665
A2,89,4,2.8203125,0.01881415767439918,0.06786653008319456,0.020421071746965454,0.1071897813597131,0.8560730904956907,0.003907667933202814,0.020782384028028403,2.6041226613469535,-0.006640881386362607,11.903552032071765,-125.81892619249865,-7.662923887638466,-211.2560193993489,-382.3966156194434,-314.29093044664967,-261.3667250808619,-396.5851635049663,-386.26359049673823
A2,90,4,2.81640625,0.01612369042117378,-0.009071254698839893,0.004651227837058464,-0.11554927052816558,-0.4880882628946341,0.0008806335585510434,-0.022170209452823955,-1.4847350305163975,-0.005691899284950339,273.56178336292777,230.17850779191636,541.3523463441395,327.9500651972096,-26.54335229967298,505.0420505792291,268.9399469444992,-196.6584413878071,349.9388867951391
A2,91,4,2.81640625,0.003882083417562323,-0.00041550682338239065,0.004779965281875969,0.013668803387066579,0.2191007367908687,0.000905007878218881,0.0026226062066473047,0.6664912145113004,-0.0013704324042046428,-21.83001511910082,-25.419457377245976,-34.95643334152909,-56.53147496068411,-15.827111636133454,-92.38686156796477,-66.98922497092661,-14.950595417587255,-96.54299561416322
A2,92,4,2.8203125,-0.014885054729524868,-0.046983180913479194,0.024841907913515645,0.2527526327389825,-0.23430608313066095,0.004726732270953408,0.048734453234292895,-0.7127449601513538,0.005254439426067333,-100.03463738047708,-263.5215135724009,-180.76878141511952,-423.57590343134933,-593.8010457227394,-712.4604113121233,-15.439619514058503,190.56830055628996,-18.1235597577817
A2,93,4,2.81640625,0.016802106128069004,0.0393882319902839,0.012623841187035346,0.015950304291012466,0.28926767102678175,0.0023901168845241474,0.0030603532618739162,0.879934792576791,-0.005931389983178151,78.22481591578176,1.6778400795869302,126.47623426549796,-0.6868506502783835,-184.87760723769412,9.336208652278279,-55.69476850429531,-270.6682289585627,-90.34486275494451
A2,94,4,2.8203125,-0.027612317265150777,-0.10464751141179388,-0.016303006251795753,-0.008473574921932762,-0.6594533403008992,-0.0031196567709240825,-0.0016428906364395702,-2.0060172509150496,0.009746390294687187,-75.74546286656445,-327.33964177168014,-175.39895669201726,75.40113753410336,326.127612250268,169.5380234706274,248.64469397140428,382.9567228465806,426.29364800917534
A2,95,4,2.81640625,0.001905397173098957,-0.015663519340873518,-0.0031884332006707743,-0.03216716993023152,-0.7457267942392664,-0.000603677431868127,-0.00617185112115424,-2.268455889587229,-0.0006726331580310028,99.25501665269421,162.56659939082022,135.09114936128879,161.3259586867182,428.2653685196037,276.62092385319886,173.48475935606515,304.1523438579824,273.99872887141413
A2,96,4,2.8203125,0.015407458680096985,0.05684908346296371,0.014514330645517992,0.05167383239071158,-0.07344957946671922,0.0027773852978025828,0.010018729540457525,-0.22342918668887915,-0.0054384101234058865,32.218455587827435,-0.9714005837625176,46.00407786001525,-125.41152624401778,-294.90717629571844,-193.47516815966458,-168.5564501231739,-99.59107353564835,-246.9128169765615
A2,97,4,2.81640625,4.353555529553241e-05,-0.03685832858073964,0.001199080187818548,-0.032614268946422206,-0.33950480028243396,0.00022702612939608368,-0.006257635122989915,-1.032753107026915,-1.536868977161355e-05,51.972529815093324,53.73000573428719,74.23046369918474,67.89837980066629,70.07442090051698,102.16870326811913,105.90652188135864,94.52947201603666,148.317198473634
