dataset,trial_id,block,truth,common_50_250,common_250_500,common_500_750,midline_50_250,midline_250_500,midline_500_750,lateral_50_250,lateral_250_500,lateral_500_750
A2,87,9,-1,1.066029459975281,1.7473386427533044,1.4742427212845597,0.12396360983968685,0.0024195973332343155,0.16648329906601023,-0.4290149589489677,-0.6323219144119987,-1.217399508829464
A2,88,9,1,-0.17514571343596352,0.4168152391599256,1.454423722262229,-0.38274113251035985,-1.0260066424807457,-1.7912031259934365,3.260621032140351,3.1594785310824625,1.8132096630895
A2,89,9,-1,0.6092962390770512,0.658662499156117,1.1461127281978816,-0.7232292335335927,-0.687004410828306,-0.8615196997533283,0.460771996445782,0.2652253932225026,-0.4561970747957845
A2,90,9,-1,0.5535824236862932,0.3067150299685372,0.37976242286922196,-1.332925954778651,-1.126504912030206,-0.6775458192113069,0.48686232358514264,-0.45640217467495026,-1.5760321745625858
A2,91,9,-1,-0.1964574120190923,-0.10466299702490561,-0.27319285681254046,-0.9609162913953119,-1.0325753004775076,-0.9635503563394338,0.6404180829809706,1.2052516730707166,2.139217456085464
A2,92,9,-1,1.6025610038932754,1.521231362030592,0.2443899821066136,-2.220221996809682,-1.7565938900221163,-0.6965836122280814,-0.49131137035142786,-0.5810915373629677,-1.208618381951703
A2,93,9,1,-0.24416864796589927,0.048073767224841545,0.06784265144202009,-0.24025309484377816,-0.3415989034244564,-0.5514214962345728,1.002409094840317,0.6445992937598577,0.5233942902177395
A2,94,9,-1,-3.25256635865837,-4.487532433934713,-4.057316497031497,3.867371511522237,5.494667394779446,5.110316209410567,-3.6305405802605932,-4.543964160972633,-2.570032980787335
A2,95,9,-1,-1.7517998586684942,-1.1807906524112188,0.03925602757659104,1.6714854859747525,0.26572817352003,-1.0067117398965337,-0.3598818705420132,0.8558163941878502,1.332650496089237
A2,96,9,-1,0.4989582166742894,0.3389939548605179,0.03438840913088692,-0.3798506131789171,-0.36665237547672397,0.21578304793314748,0.5929615330187644,0.2406831226414664,-0.374545944610401
A2,97,9,-1,-0.5078250226075643,-0.3952428384427238,-0.3703255562992389,0.5393752941206457,0.4961759373722664,0.3863630044179394,-0.26896108012715286,-0.3048357190518181,-0.1370771577054525
A2,98,9,-1,-1.6866559066967473,-1.2605241900491013,-0.4481617735361693,1.7331538645737263,1.3562828802180262,0.6651070544248973,-0.9051611925477747,-0.16659325912683848,0.14241962542926773
A2,99,9,-1,0.9003278406509575,0.7386419470924174,0.1892146411636131,-0.8847940896098018,-0.5747216389349109,-0.17798434246206948,0.6279378659110019,0.04773791382492801,-0.4181340250306178
B1,2,10,-1,-0.2676168543234873,-0.208788384322556,-0.6065246812328238,-0.21435538486333341,-0.2474886039945986,-0.16899619243281552,0.05896631876691798,-0.11865450809425641,-0.19192273130590232
B1,3,10,1,-1.6600125607170786,-1.5277270230408566,-1.292297478399408,1.676686320226223,1.8248560809785201,1.8573337810805495,1.192757061481219,0.9937806226493205,0.7231850359606472
B1,4,10,-1,-0.013041635918387211,0.11476938797179773,-0.06344394347734492,1.3168733416487666,1.3352535691350644,1.3193933358213323,1.159381557960408,1.2081573718748484,0.9333042205788384
B1,5,10,1,-3.1921668986596905,-3.5770835529006555,-3.086957078160881,1.2873705820421097,1.5535112843067465,1.956590870238981,-0.2711703531253751,-0.04609798718295453,0.08070074495937907
B1,6,10,1,-0.9392019666443542,-0.8212045745522556,0.48053268666586707,0.6196063156697057,0.5524708283097555,-0.7640086223515464,0.26179035293258873,0.6656335605944259,1.2976279825182317
B1,7,10,1,0.38223786807152765,0.33692481346487274,-0.20650340761758687,-0.8918733359509351,-0.8941540421182954,-0.7693379633902726,-0.21829437239726857,-0.3071967177917657,-0.20530134343787856
