dataset,fold,trial_id,cue,coef_1,coef_2,coef_3,coef_4,coef_5,coef_6,coef_7,coef_8,coef_9,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9
A2,1,25,-1,3.9199888864819292,-93.76735641011821,210.16642326973823,-5.530312768743936,3.3755942249121644,-20.33988955868131,-2.144165008411777,12.604873535930155,-22.698221260452115,-0.03751079588554741,-1.1782089715212596,0.42967147583503945,-0.19716991662343744,0.2587080253506311,-0.1281172663748448,0.00955291297537874,0.4795641243438633,-0.11767731624047445
A2,1,26,-1,5.4661779518276035,-44.740067610730804,110.81107173606662,-3.527669893793111,1.2288189973632264,-0.8829158232599954,-1.519412913558794,5.659268085769493,-17.6711947169416,0.006336543312243061,-0.024764412040533104,-0.08306153094404835,-0.06764382426013256,0.039440868847923465,0.15984589065435117,0.06298081897183122,-0.13484701338105887,-0.018695555429717597
A2,1,27,1,38.23353558843851,-90.70986080698074,316.0412612926359,-16.17536148512735,10.419649086888427,-90.83321693639856,12.017254359323783,4.76663973421158,42.00445514394518,0.9355640725384818,-1.106276548671901,0.9760489301318198,-0.8856658938625218,0.9781731374937691,-1.1714183149970678,1.2206172519173133,-0.21380928743789185,1.1563133389199596
A2,1,28,1,0.1484804179804402,-94.18475659492324,187.16544369465558,0.9880383058634943,7.2811837340086605,-24.955950167717333,-2.2609940759142955,5.906596467167183,6.372481173858067,-0.14446447626793513,-1.188028971445376,0.31097267165034753,0.22442124868444666,0.6576168142805948,-0.19643495051686655,-0.0004381418567728867,-0.11296824222185013,0.4547225487787698
A2,1,29,1,47.50496987118352,-110.8318334335437,425.5278754223561,-14.794015175595822,10.945953790204545,-90.35073038586536,10.998610284044277,3.1165654100869906,41.07565193133313,1.198486462145899,-1.579677799699658,1.541065308195443,-0.7963237590705239,1.0319288051897695,-1.1642775153945721,1.133504266868926,-0.35977554626024116,1.1380252760590803
A2,1,31,-1,-44.25929762103863,-29.332464566437107,11.23230628460929,2.8427706776474033,1.754342615102833,0.9926571664846019,-6.363594969268682,3.2682257575076306,-15.718866739788613,-1.403794884390917,0.33772383361381975,-0.5969474870917844,0.3443808478230565,0.09311675808777757,0.18760436567260647,-0.3512867051139809,-0.3463596090499988,0.01974563026646082
A2,1,32,-1,10.397535250396555,-37.38713991735537,69.37690916080159,-0.6898567509548326,3.329243782868244,-17.89051611798815,4.3327449828465925,-3.5593934405773355,23.245971859541495,0.14618159914796758,0.14822484867267677,-0.296886578439244,0.1158990589202233,0.25397388760803297,-0.09186654628257172,0.5634489959358817,-0.9503336339999574,0.7869602651777218
A2,1,34,-1,-4.400440700528111,-57.67569225383812,143.2662757212447,4.654578628424924,-3.4852511188046735,14.795829814845192,-5.481227077246484,22.535985784067744,-48.75841225241455,-0.2734642808439977,-0.32909545365961157,0.08442672276425235,0.46156419933935805,-0.4420444476687359,0.3918912823787154,-0.2758278644351936,1.358074431189897,-0.6308004456138354
A2,1,35,-1,8.875099047542477,-23.754585136864637,131.1567802130468,-2.62356714593242,0.8707603216842756,-16.138745875769178,2.0673197499596254,-0.9990017759075147,16.501995728827126,0.10300785145456061,0.46895227473374174,0.021934487100509988,-0.009168647537374577,0.0028695004672255886,-0.0659403515824764,0.36971306870676407,-0.723840325821215,0.6541719008223452
A2,1,36,1,-8.902596838728096,-15.289344145811961,-6.906561949782646,1.5698201836828183,2.0165664843950295,7.392026672372631,0.09571568744424072,2.872989961242335,-15.089985347015293,-0.401137908692954,0.66811046611929,-0.6905548902746672,0.2620494919345434,0.11989975867814884,0.2823150165153481,0.2011043079164796,-0.38132233144986655,0.032128255872084725
